question,target,response,ans_tok,tok_prob,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,extracted_prob,prom46_score,extracted_prom46_score
who is next in line to be the monarch of england,"'Charles, Prince of Wales'","Guess: Prince William
Probability: 0.9999 
","['Guess', ':', ' Prince', ' William', '\n', 'Probability', ':', ' ', '0', '.', '9', '9', '9', '9', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9988734314781196, 0.9999663841092602, 0.6765012927277354, 0.9995854428069569, 0.7501532265069283, 0.9999791388102051, 0.9999930859092101, 0.9998783021280804, 0.9973569814658172, 0.9999986886995842, 0.9999141766761902, 0.9995175544453351, 0.982880511876866, 0.56860408028094, 0.6840172811275822, 0.9997456720863865, 0.99993038662092, 0.43758992245248884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8716967105865479,Prince William,"['Prince', 'William']",0.8223264827613982,0.9999,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer correctly identifies Charles, Prince of Wales as the next in line to be the monarch of England, while the response provided incorrectly identifies Prince William. This discrepancy results in a score of 0. [RESULT] 0'}",0.0
who is in charge of enforcing the pendleton act of 1883,'United States Civil Service Commission',"Guess: Office of Personnel Management 
Probability: 0.95  
","['Guess', ':', ' Office', ' of', ' Personnel', ' Management', ' ', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', '  ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9996017612094894, 0.9999867679437159, 0.8728590922556094, 0.9997499614328906, 0.9778452732250946, 0.9999182291177295, 0.5222177042465521, 0.9986523693823905, 0.9999467162860101, 0.9999949932351058, 0.9995697204897156, 0.9998800898331569, 0.999998927117538, 0.9867296369448879, 0.9184053609009882, 0.14664426889769938, 0.9994532476874898, 0.9998468395220348, 0.7769569792493594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8502600193023682,Office of Personnel Management,"['Office', 'of', 'Personnel', 'Management']",0.9610977061533708,0.95,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The Pendleton Act of 1883 established the United States Civil Service Commission, which was responsible for enforcing the act. The Office of Personnel Management did not exist until 1978, and it is not responsible for enforcing the Pendleton Act. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
what is the name of latest version of android,'Oreo',"Guess: Android 14
Probability: 0.95 

","['Guess', ':', ' Android', ' ', '1', '4', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', ' ', '\n', '<end_of_turn>', '\n', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9997889249066705, 0.9999952316511553, 0.9899128960318113, 0.9999567288990747, 0.9999870063564401, 0.9983690203467039, 0.9688273423948669, 0.999982953362409, 0.9999977350285647, 0.9998451711108816, 0.9998118039525785, 0.9999992847447459, 0.9948711163411249, 0.5763168795469055, 0.8861142574604506, 0.9999214472486211, 0.9999524377560001, 0.320700822131185, 0.9999996423722521, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9068112373352052,Android 14,"['Android', '1', '4']",0.9960798278796614,0.95,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is the name of the latest version of Android, which is 'Oreo', while the response provided is 'Android 14'. These two answers are not the same, as the reference answer is the name of the version, while the response provided is the version number. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
why was there so much interest in cuba both before and after the civil war,'sugar markets',"Guess: Sugar production 
Probability: 0.8 
","['Guess', ':', ' Sugar', ' production', ' ', '\n', 'Probability', ':', ' ', '0', '.', '8', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9989481319673381, 0.99995696730009, 0.8317810065751674, 0.7441956906606397, 0.29506581223498635, 0.9971381309797562, 0.9999353927404022, 0.9999923706636762, 0.9995162444166158, 0.9999843838268749, 0.9999985694905718, 0.19858291898236996, 0.7029956991695638, 0.9997115967339845, 0.999879970652719, 0.437637342810154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7548181414604187,Sugar production,"['Sugar', 'production']",0.786770513343382,0.8,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifically mentions 'sugar markets', which implies the economic interest in Cuba due to its sugar production and export. However, the response only mentions 'sugar production', which does not fully capture the economic aspect of the interest in Cuba. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
when did veterans day start being called veterans day,"'June 1, 1954'","Guess: 1954
Probability: 0.95 
","['Guess', ':', ' ', '1', '9', '5', '4', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9994520568870173, 0.9999848606494246, 0.9949347164865537, 0.9999890328655275, 0.9998973713361718, 0.999823839714983, 0.9999578016931775, 0.890911973468408, 0.9999732978321718, 0.999997854237364, 0.9997828478440364, 0.9995858001411734, 0.999998927117538, 0.9722552960834744, 0.7370979525950635, 0.9063856252889629, 0.9999052375943135, 0.9999359887121413, 0.5309953035196734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9394493103027344,1954,"['1', '9', '5', '4']",0.9999170094125645,0.95,"{0: ""\n        The response provided is a year, but the instruction asks for the date when Veterans Day started being called Veterans Day. The reference answer is 'June 1, 1954', which is a specific date, not just a year. Therefore, the response does not match the reference answer and fails to meet the criteria of the score rubric. [RESULT] 0""}",0.0
when did big air snowboarding become an olympic sport,'2018',"Guess: 1998
Probability: 0.95  
","['Guess', ':', ' ', '1', '9', '9', '8', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', '  ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9992943025355708, 0.9999787811971367, 0.9937189857272457, 0.6221159207036397, 0.9999676953245701, 0.9997168389307709, 0.999336801981323, 0.9434933663322107, 0.9999754434898208, 0.9999974966112362, 0.9998300364485937, 0.9985774754830451, 0.9999979734461775, 0.5979011434379696, 0.7576075525057999, 0.10402795506129955, 0.9990216537448768, 0.9998667417706173, 0.9280649163436984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8242127299308777,1998,"['1', '9', '9', '8']",0.8878948633941596,0.95,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that big air snowboarding became an Olympic sport in 2018, while the response provided states that it became an Olympic sport in 1998. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it is not semantically equivalent to the reference answer. [RESULT] 0'}",0.0
who played in the most world series games,'the New York Yankees',"Guess:  Yogi Berra 
Probability: 0.75 

","['Guess', ':', '  ', 'Y', 'ogi', ' Ber', 'ra', ' ', '\n', 'Probability', ':', ' ', '0', '.', '7', '5', ' ', '\n', '<end_of_turn>', '\n', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9975141248596845, 0.9999750858798929, 0.7898651526842733, 0.5090540607290069, 0.9982607863814605, 0.9999783043793048, 1.0, 0.2007212200052312, 0.9991889622390407, 0.9999190634421159, 0.9999812844913009, 0.9952156472297572, 0.9999529145487657, 0.9999976158197796, 0.2706048804764303, 0.7369332826622697, 0.7968401563331675, 0.9998581610609016, 0.9998844995411701, 0.5308699218710302, 0.9999749666753994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7881299257278442,Yogi Berra,"['Y', 'ogi', 'Ber', 'ra']",0.844305510590255,0.75,"{0: '\n        The response provided is a player, while the reference answer is a team. The instruction asks for the team that played in the most World Series games, not a player. Therefore, the response and reference answer are not semantically equivalent. [RESULT] 0'}",0.0
who sings i can't stop this feeling anymore,'American rock band REO Speedwagon',"Guess: Justin Timberlake
Probability: 0.99 
","['Guess', ':', ' Justin', ' Timberlake', '\n', 'Probability', ':', ' ', '0', '.', '9', '9', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9971575698228164, 0.9998755609865043, 0.9912617414500575, 0.9999949932351058, 0.8448825345180959, 0.9999697217572348, 0.9999878408000586, 0.9998119231248912, 0.9902531819765957, 0.9999976158197796, 0.9961003146852222, 0.4528593246910414, 0.7676846188672087, 0.9996965852306376, 0.9999213280559782, 0.8929154898552566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9182574152946472,Justin Timberlake,"['Justin', 'Timberlake']",0.9956187917248096,0.99,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'American rock band REO Speedwagon', while the response is 'Justin Timberlake'. These two answers are not the same artist, and therefore, they cannot be considered semantically equivalent. The response does not match the reference answer, and thus, it does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
who is the month of may named after,'the Greek Goddess Maia',"Guess: Maia
Probability: 0.95 
","['Guess', ':', ' Maia', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9942812820993754, 0.9999821189265068, 0.9174012650123079, 0.7091904870295287, 0.9999780659713836, 0.9999945164027223, 0.9998815200067945, 0.9996028332300227, 0.9999990463265931, 0.9339238864244174, 0.6933575020816345, 0.8963017320380511, 0.9998645965826473, 0.9999128656038103, 0.5309568187740474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8980176448822021,Maia,['Maia'],0.917401265012308,0.95,"{0: ""\n        The response provided is the name of the Greek Goddess Maia, which is indeed the origin of the name of the month of May. However, the response does not explicitly state that the month of May is named after the Greek Goddess Maia. To achieve a score of 1, the response should have been 'the Greek Goddess Maia'. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0""}",0.0
who has the most petroleum in the world,'Venezuela',"Guess: United States
Probability: 0.45 

","['Guess', ':', ' United', ' States', '\n', 'Probability', ':', ' ', '0', '.', '4', '5', ' ', '\n', '<end_of_turn>', '\n', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9980658818288453, 0.9999905825550351, 0.44359511988354133, 0.9993872822481953, 0.7490304841990476, 0.9999670993193821, 0.9999927282861518, 0.9996696610220903, 0.9999907017622998, 0.9999965429424904, 0.18195485751098597, 0.8008393543806481, 0.8314205781782804, 0.9998732965854205, 0.9999193018268759, 0.4997705142404763, 0.9999992847447459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7945670485496521,United States,"['United', 'States']",0.6658252933607846,0.45,"{0: ""\n        The response 'United States' does not match the reference answer 'Venezuela'. The instruction asked for the country with the most petroleum in the world, and the reference answer is the correct one. Therefore, the response does not meet the criteria of the score rubric, which requires semantic equivalence between the response and the reference answer. [RESULT] 0""}",0.0
