question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,extracted_prob,prom46_score,extracted_prom46_score
who is next in line to be the monarch of england,"'Charles, Prince of Wales'"," Guess: Prince Charles
Probability: 0.95","[' Gu', 'ess', ':', ' Prince', ' Charles', '\n', 'Pro', 'b', 'ability', ':', ' ', '0', '.', '9', '5', '']","[0.9999958276922101, 1.0, 1.0, 0.9626503150601923, 0.9999970197767496, 0.9999442131656885, 0.9999992847447459, 1.0, 1.0, 1.0, 1.0, 0.9999997615814777, 1.0, 0.999290374204881, 0.9999892712787918, 0.9999990463265931]",0.9975747888203832,Prince Charles,"['Prince', 'Charles']",0.98114598615463,0.95,"{0: '\n        The response ""Prince Charles"" is not semantically equivalent to the reference answer ""Charles, Prince of Wales"". The reference answer includes the full name and title of the person in question, while the response only includes the first name. This lack of detail and specificity means that the response does not fully meet the criteria set out in the score rubric. Therefore, the response should be scored as 0. [RESULT] 0'}",0.0
who is in charge of enforcing the pendleton act of 1883,'United States Civil Service Commission'," Guess: The President of the United States, with assistance from the Civil Service Commission.
Probability: 0.85","[' Gu', 'ess', ':', ' The', ' President', ' of', ' the', ' United', ' States', ',', ' with', ' assistance', ' from', ' the', ' Civil', ' Service', ' Commission', '.', '\n', 'Pro', 'b', 'ability', ':', ' ', '0', '.', '8', '5', '']","[0.9999938011552557, 1.0, 1.0, 0.9994258602754905, 0.8973593911473591, 0.904631296621018, 1.0, 1.0, 1.0, 0.9840931714529424, 0.9861058257763929, 0.7669168021505707, 1.0, 0.9999905825550351, 0.969001142794655, 0.9999990463265931, 0.9999990463265931, 0.817098757538216, 0.9999998807907248, 0.9999983310727032, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4375355179652855, 0.999998927117538, 0.9999321745137005]",0.9474754073903852,"The President of the United States, with assistance from the Civil Service Commission.","['The', 'President', 'of', 'the', 'United', 'States', ',', 'with', 'assistance', 'from', 'the', 'Civil', 'Service', 'Commission', '.']",0.9519906902483372,0.85,"{0: '\n        The response correctly identifies the President of the United States as being in charge of enforcing the Pendleton Act of 1883, but it fails to mention the key role played by the Civil Service Commission. The Civil Service Commission was established by the Pendleton Act to oversee the hiring and promotion of federal employees, making it a crucial part of the enforcement mechanism. Therefore, the response does not fully capture the nuances of the enforcement structure outlined in the Pendleton Act. [RESULT] 0'}",0.0
what is the name of latest version of android,'Oreo'," Guess: Android 12 (as of October 2021, the latest version announced by Google, although not yet released)
Probability: 0.95","[' Gu', 'ess', ':', ' Android', ' ', '1', '2', ' (', 'as', ' of', ' October', ' ', '2', '0', '2', '1', ',', ' the', ' latest', ' version', ' announced', ' by', ' Google', ',', ' although', ' not', ' yet', ' released', ')', '\n', 'Pro', 'b', 'ability', ':', ' ', '0', '.', '9', '5', '']","[0.9999833109787883, 1.0, 1.0, 0.9999941587791524, 1.0, 1.0, 0.11918341782974422, 0.6791278932254747, 0.06625089170404387, 1.0, 0.6272037497516847, 1.0, 0.9999662649076229, 0.9999998807907248, 0.9999483850412226, 1.0, 0.9999994039539004, 0.9144436859655789, 0.9990574669108474, 0.7382890765647097, 0.5696696076632909, 0.944835538079965, 0.9999996423722521, 0.7682671048036935, 0.29107238080153064, 0.9789118601228423, 0.9991476653909072, 0.9056842700383598, 0.999998927117538, 1.0, 0.9999983310727032, 1.0, 1.0, 1.0, 0.9999986886995842, 1.0, 1.0, 0.9933024436526142, 0.9899493432913615, 0.9999996423722521]",0.8117190481733776,"Android 12 (as of October 2021, the latest version announced by Google, although not yet released)","['Android', '1', '2', '(', 'as', 'of', 'October', '2', '0', '2', '1', ',', 'the', 'latest', 'version', 'announced', 'by', 'Google', ',', 'although', 'not', 'yet', 'released', ')']",0.7068289382782164,0.95,"{0: ""\n        The response correctly identifies the latest version of Android as Android 12, which is the correct answer as of October 2021. The reference answer, 'Oreo', refers to an older version of Android, which is not the latest version. Therefore, the response and reference answer are not semantically equivalent, and the response does not meet the criteria for a score of 1. However, the response is accurate and provides additional context about the release date of Android 12. [RESULT] 0""}",0.0
why was there so much interest in cuba both before and after the civil war,'sugar markets'," Guess: The interest in Cuba was due to its proximity to the US, its potential as a trading partner, and later, its political status as a potential US ally.
Probability: 0.75","[' Gu', 'ess', ':', ' The', ' interest', ' in', ' Cuba', ' was', ' due', ' to', ' its', ' proxim', 'ity', ' to', ' the', ' US', ',', ' its', ' potential', ' as', ' a', ' trading', ' partner', ',', ' and', ' later', ',', ' its', ' political', ' status', ' as', ' a', ' potential', ' US', ' al', 'ly', '.', '\n', 'Pro', 'b', 'ability', ':', ' ', '0', '.', '7', '5', '']","[0.9999996423722521, 1.0, 1.0, 0.16449523020518123, 0.9945151510589924, 0.9046365605985027, 0.9999996423722521, 0.9997024229848473, 0.9937812613634104, 1.0, 0.9999991655356624, 0.9922708318728696, 1.0, 0.9032584317969569, 0.9999994039539004, 0.9529651291484956, 0.9940889883329403, 0.6998744274593078, 0.965613171622839, 0.9669061505381498, 1.0, 0.0062230511547609006, 0.9999982118638471, 0.9999996423722521, 1.0, 0.17277403690578427, 0.8983757673174921, 0.8038588576554652, 0.07137579337809973, 0.29279283675907775, 0.9566264963732907, 1.0, 0.10772403492138921, 0.9683215131321586, 0.5562889723567986, 1.0, 0.2821897446390437, 0.9997927380058336, 0.9769920383265599, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9241030209094891, 0.9993271589359686, 0.9981652843239808]",0.6902109839080564,"The interest in Cuba was due to its proximity to the US, its potential as a trading partner, and later, its political status as a potential US ally.","['The', 'interest', 'in', 'Cuba', 'was', 'due', 'to', 'its', 'proxim', 'ity', 'to', 'the', 'US', ',', 'its', 'potential', 'as', 'a', 'trading', 'partner', ',', 'and', 'later', ',', 'its', 'political', 'status', 'as', 'a', 'potential', 'US', 'al', 'ly', '.']",0.5943202596915387,0.75,"{0: '\n        The response does not mention the sugar markets, which were a significant factor in the interest in Cuba both before and after the Civil War. The response focuses on geographical proximity, trade potential, and political alliances, but these factors alone do not fully explain the level of interest in Cuba during this time period. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0'}",0.0
when did veterans day start being called veterans day,"'June 1, 1954'"," Guess: 1954
Probability: 0.95","[' Gu', 'ess', ':', ' ', '1', '9', '5', '4', '\n', 'Pro', 'b', 'ability', ':', ' ', '0', '.', '9', '5', '']","[0.9999991655356624, 1.0, 1.0, 0.9888730373533966, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999994039539004, 1.0, 1.0, 1.0, 1.0, 0.9999998807907248, 1.0, 0.9525649532547376, 0.987526262347659, 0.9999644768920448]",0.9961980052424096,1954,"['1', '9', '5', '4']",1.0,0.95,"{0: ""\n        The response provided is a year, but the instruction asks for the specific date when Veterans Day started being called Veterans Day. The reference answer provides the exact date, which is 'June 1, 1954'. Therefore, the response does not match the reference answer, and it does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
when did big air snowboarding become an olympic sport,'2018'," Guess: 2018
Probability: 1.0","[' Gu', 'ess', ':', ' ', '2', '0', '1', '8', '\n', 'Pro', 'b', 'ability', ':', ' ', '1', '.', '0', '']","[0.9999977350285647, 1.0, 1.0, 0.9999928474936721, 0.9998415959451853, 0.9999982118638471, 0.9914136889429515, 0.9859363803758087, 0.9996482179709064, 0.9999990463265931, 1.0, 1.0, 1.0, 1.0, 0.9980732443617327, 1.0, 1.0, 0.9999833109787883]",0.9985979527641476,2018,"['2', '0', '1', '8']",0.9942796637990394,1.0,"{1: '\n        The response and reference answer are semantically equivalent, both indicating that big air snowboarding became an Olympic sport in 2018. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
who played in the most world series games,'the New York Yankees'," Guess: George Brett
Probability: 0.75","[' Gu', 'ess', ':', ' George', ' Bre', 'tt', '\n', 'Pro', 'b', 'ability', ':', ' ', '0', '.', '7', '5', '']","[0.9999977350285647, 1.0, 1.0, 0.3645701456491042, 0.9999198977744739, 0.9999998807907248, 0.914772560678554, 0.9999998807907248, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2325950044177805, 0.9972106752153773, 0.960683984094245]",0.8582025030402451,George Brett,"['George', 'Bre', 'tt']",0.7143571899220761,0.75,"{0: '\n        The response provided is a player, while the reference answer is a team. The instruction asks for the team that has played in the most World Series games, not a player. Therefore, the response and reference answer are not semantically equivalent. [RESULT] 0'}",0.0
who sings i can't stop this feeling anymore,'American rock band REO Speedwagon'," Guess: Justin Timberlake
Probability: 0.85","[' Gu', 'ess', ':', ' Justin', ' Tim', 'ber', 'l', 'ake', '\n', 'Pro', 'b', 'ability', ':', ' ', '0', '.', '8', '5', '']","[0.9999251421693931, 1.0, 1.0, 0.9885599099608295, 0.9999946356109106, 0.9999967813595916, 1.0, 1.0, 0.9923878670938846, 0.9999982118638471, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.34629945950046925, 0.9994370531785957, 0.9999997615814777]",0.9447309336475148,Justin Timberlake,"['Justin', 'Tim', 'ber', 'l', 'ake']",0.9976997268291724,0.85,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'American rock band REO Speedwagon', while the response is 'Justin Timberlake'. These two answers are not the same artist, and therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
who is the month of may named after,'the Greek Goddess Maia'," Guess: Maia, a Roman goddess of fertility
Probability: 0.85","[' Gu', 'ess', ':', ' Ma', 'ia', ',', ' a', ' Roman', ' god', 'dess', ' of', ' fert', 'ility', '\n', 'Pro', 'b', 'ability', ':', ' ', '0', '.', '8', '5', '']","[0.9999991655356624, 1.0, 1.0, 0.8437056988741016, 0.9999995231630692, 1.0, 0.9995094560843903, 0.9994437214397871, 0.9999523185560253, 1.0, 0.9967920310495438, 0.9719138638859359, 0.9999994039539004, 0.9940882814715183, 0.9999961853172863, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.781595194081775, 0.8519433279482455, 0.9999983310727032]",0.974686815149169,"Maia, a Roman goddess of fertility","['ess', 'Ma', 'ia', ',', 'a', 'Roman', 'god', 'dess', 'of', 'fert', 'ility']",0.9817371322971084,0.85,"{0: '\n        The response correctly identifies the Roman goddess Maia as the namesake of the month of May. However, the reference answer specifies that Maia is a Greek goddess, not Roman. This discrepancy in cultural origin is significant enough to render the response and reference answer not semantically equivalent, thus failing to meet the criteria for a score of 1. [RESULT] 0'}",0.0
who has the most petroleum in the world,'Venezuela'," Guess: Saudi Arabia
Probability: 0.7

(Note: The country with the most petroleum reserves in the world is currently Venezuela, but Saudi Arabia is a close second and is often perceived to have the most. Therefore, I'd say there's a 70% chance that my guess is correct, given the way the question is phrased.)","[' Gu', 'ess', ':', ' Saudi', ' Arabia', '\n', 'Pro', 'b', 'ability', ':', ' ', '0', '.', '7', '\n', '\n', '(', 'Note', ':', ' The', ' country', ' with', ' the', ' most', ' pet', 'role', 'um', ' reserves', ' in', ' the', ' world', ' is', ' currently', ' Venezuela', ',', ' but', ' Saudi', ' Arabia', ' is', ' a', ' close', ' second', ' and', ' is', ' often', ' perceived', ' to', ' have', ' the', ' most', '.', ' Therefore', ',', ' I', ""'"", 'd', ' say', ' there', ""'"", 's', ' a', ' ', '7', '0', '%', ' chance', ' that', ' my', ' guess', ' is', ' correct', ',', ' given', ' the', ' way', ' the', ' question', ' is', ' phr', 'ased', '.)', '']","[0.9999963045256735, 1.0, 1.0, 0.9999952316511553, 1.0, 1.0, 0.9999994039539004, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9645851137702242, 0.025905714377654508, 1.0, 0.9999654305001978, 0.9719712965121335, 0.999982953362409, 0.5820842863124651, 0.9607062088652859, 1.0, 1.0, 0.939860672025261, 0.636562613403329, 1.0, 1.0, 0.9997326850380543, 0.5311275211359832, 1.0, 1.0, 0.9740342549419728, 0.17430267991802542, 0.9999909401759619, 1.0, 0.9995594774054928, 0.9964432122294725, 1.0, 0.9998147830755191, 0.3197595181806214, 0.997328641852725, 0.9999991655356624, 0.9999818805158572, 0.9248331026434254, 0.3204336257262579, 0.48480885789506023, 0.4999999990476729, 0.9859363803758087, 1.0, 0.9984980763623068, 0.743676002068395, 0.9609116673962798, 0.9999995231630692, 0.8083589099747953, 0.10851168280870446, 0.9959299004209013, 0.5613517309713488, 0.9998183580434947, 0.999447174672272, 1.0, 0.9999772315450165, 0.9999994039539004, 0.9975274099865514, 1.0, 1.0, 0.9980642193814085, 0.9999917746265009, 0.7541027463365803, 0.8807945531560972, 0.98756532485226, 0.9996322554043742, 0.20927629637075928, 0.7151249460990566, 0.9396326420218343, 0.982256612027285, 1.0, 0.9998188347068573, 0.9890130589396959, 0.922810331896004, 1.0, 0.8348994568418012, 1.0]",0.812314894298749,Saudi Arabia,"['Saudi', 'Arabia']",0.9999976158227356,0.7,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Venezuela has the most petroleum in the world, while the response states that Saudi Arabia does. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not provide the correct information according to the reference answer. Therefore, the appropriate score for this response is 0. [RESULT] 0'}",0.0
who is the sister of for king and country,'Rebecca St. James'," Guess: Claire caution,","[' Gu', 'ess', ':', ' Claire', ' caution', ',', '']","[0.9999921322487635, 1.0, 1.0, 0.9131326346544646, 3.897278085150391e-07, 0.5529525733192313, 0.8771317178438243]",0.108109412190849,FAILED TO PARSE,[],,-1.0,"{0: ""\n        The response failed to parse, which means it was not able to be processed or interpreted by the system. This is not equivalent to the reference answer, which is 'Rebecca St. James'. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
who developed the first periodic table with 8 columns,'Dmitri Mendeleev'," Guess: Dmitri Mendeleev
Probability: 0.95","[' Gu', 'ess', ':', ' D', 'mit', 'ri', ' Mend', 'ele', 'ev', '\n', 'Pro', 'b', 'ability', ':', ' ', '0', '.', '9', '5', '']","[0.9999977350285647, 1.0, 1.0, 0.9999879600069963, 0.9914168531860292, 0.9999645960934689, 0.9999990463265931, 0.9999998807907248, 0.999998927117538, 0.9999972581939645, 0.9999996423722521, 1.0, 1.0, 1.0, 1.0, 0.9999998807907248, 1.0, 0.9995693631612473, 0.9999773507479611, 0.9999995231630692]",0.9995436479562706,Dmitri Mendeleev,"['D', 'mit', 'ri', 'Mend', 'ele', 'ev']",0.9985560793705636,0.95,"{1: ""\n        The response 'Dmitri Mendeleev' is semantically equivalent to the reference answer 'Dmitri Mendeleev'. Both answers correctly identify the person who developed the first periodic table with 8 columns. Therefore, the response meets the criteria for a score of 1 according to the score rubric. [RESULT] 1""}",1.0
who plays skyler on lab rats elite force,'Paris Berelc'," Guess: Kelli Berglund
Probability: 0.95","[' Gu', 'ess', ':', ' K', 'elli', ' Ber', 'gl', 'und', '\n', 'Pro', 'b', 'ability', ':', ' ', '0', '.', '9', '5', '']","[0.9999979734461775, 1.0, 1.0, 0.9414111668459383, 0.9993533504008886, 0.999725536367661, 0.9999957084838798, 0.9999963045256735, 1.0, 0.9999988079084972, 1.0, 1.0, 1.0, 1.0, 0.9999921322487635, 1.0, 0.9988304957495426, 0.9999947548186583, 0.9996095037028152]",0.9966959059382376,Kelli Berglund,"['K', 'elli', 'Ber', 'gl', 'und']",0.9878139318657106,0.95,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Paris Berelc plays Skyler on Lab Rats Elite Force, while the response provided is Kelli Berglund. This indicates a clear misunderstanding or error in the response. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
when is season seven of game of thrones coming out,"'July 16, 2017'", Guess: Season seven of Game of Thrones is expected to come out in mid-2,"[' Gu', 'ess', ':', ' Season', ' seven', ' of', ' Game', ' of', ' Th', 'ron', 'es', ' is', ' expected', ' to', ' come', ' out', ' in', ' mid', '-', '2', '']","[0.9999979734461775, 1.0, 1.0, 0.7730376590000873, 0.9820054809228614, 1.0, 0.9999995231630692, 1.0, 1.0, 0.999998927117538, 1.0, 0.9525741476724274, 0.0470997365605326, 1.0, 0.9700026333667309, 1.0, 0.9999996423722521, 0.8333605353398391, 0.9999531529452338, 0.9999934435319416, 0.9770226476651188]",0.841830464865249,FAILED TO PARSE,[],,-1.0,"{0: ""\n        The response failed to parse, which means it did not provide any information regarding the release date of Game of Thrones Season 7. The reference answer, however, clearly states 'July 16, 2017', which is the correct release date. Therefore, the response does not meet the criteria for a score of 1, as it is not semantically equivalent to the reference answer. [RESULT] 0""}",0.0
