question,target,response,ans_tok,tok_prob,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,extracted_prob,prom46_score,extracted_prom46_score
how old was monica lewinsky during the affair,"'Monica Samille Lewinsky (born July 23, 1973) is an American woman with whom United States President Bill Clinton admitted to having had an ""improper relationship"" while she worked at the White House in 1995 and 1996.'","Guess: 22
Probability: 0.95 

","['Guess', ':', ' ', '2', '2', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', ' ', '\n', '<end_of_turn>', '\n', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.999255734704891, 0.9999778275635193, 0.9952386713307994, 0.999777962398509, 0.9696951769573946, 0.8975106043494336, 0.9999737746439785, 0.9999936819476217, 0.9997231534791907, 0.9996561994515872, 0.9999983310727032, 0.8726989174954782, 0.7941869085170494, 0.8872286931394295, 0.9998700787549966, 0.9999277643917183, 0.4685832207927804, 0.9999985694905718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9256933927536012,22,"['2', '2']",0.9846216878406272,0.95,"{0: ""\n        The response provided is a single number, 22, which does not provide any context or information about Monica Lewinsky's age during the affair. The reference answer, however, provides a detailed explanation of Monica Lewinsky's background, including her age during the affair. The response does not meet the criteria for a score of 1 because it is not semantically equivalent to the reference answer. It lacks the necessary context and information to be considered a complete and accurate response to the instruction. Therefore, the appropriate score for this response is 0. [RESULT] 0""}",0.0
how long was frank sinatra famous,"'Beginning his musical career in the swing era with Harry James and Tommy Dorsey , Sinatra found unprecedented success as a solo artist from the early to mid-1940s after being signed to Columbia Records in 1943.'","Guess: 5 decades
Probability: 0.75 
","['Guess', ':', ' ', '5', ' decades', '\n', 'Probability', ':', ' ', '0', '.', '7', '5', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9993940689071573, 0.9999760395072579, 0.8581988542721398, 0.9431152089116049, 0.8305869847520859, 0.7016362540614306, 0.9999679337281998, 0.9999930859092101, 0.9998218138652966, 0.9999744898630244, 0.9999990463265931, 0.8118884887634937, 0.30535477983605985, 0.8720051058133781, 0.9998934382484954, 0.9999408756865238, 0.7428712239992272, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8591219782829285,5 decades,"['5', 'decades']",0.8850645273897964,0.75,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer provides specific details about Frank Sinatra's career, including his early years and the record labels he was associated with. In contrast, the response simply states that Frank Sinatra was famous for 5 decades, which does not provide any context or specific information about his career. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
how much is jk rowling worth,"""The 2008 Sunday Times Rich List estimated Rowling's fortune at £560 million ($798 million), ranking her as the twelfth richest woman in the United Kingdom.""","Guess: $1 billion
Probability: 0.8 

","['Guess', ':', ' $', '1', ' billion', '\n', 'Probability', ':', ' ', '0', '.', '8', ' ', '\n', '<end_of_turn>', '\n', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9993471595592444, 0.9999805692637573, 0.8461468842812915, 0.9986753153411891, 0.7006503742451761, 0.7745318228452743, 0.9999765163221909, 0.9999966621509202, 0.9998220521977732, 0.9999684105356298, 0.9999994039539004, 0.31558123575275, 0.4205580869412106, 0.9996121242682668, 0.9999359887121413, 0.4376020509327921, 0.9999984502816872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8078733086585999,$1 billion,"['$', '1', 'billion']",0.8396993385848199,0.8,"{0: '\n        The response and reference answer are not semantically equivalent. The reference answer provides a specific figure from a reputable source, while the response simply states a rounded figure without any context or source. The response does not provide enough information to determine its accuracy or reliability. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
how big is auburndale florida,"'According to the U.S Census estimates of 2005, the city had a population of 12,381.'","Guess: Medium
Probability: 0.4 
","['Guess', ':', ' Medium', '\n', 'Probability', ':', ' ', '0', '.', '4', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9992943025355708, 0.9999802116501775, 0.5362603825642657, 0.5920491461843491, 0.9999669801176596, 0.9999932051167731, 0.9997972661136227, 0.9999965429424904, 0.9999994039539004, 0.7283697388359804, 0.6171746376493807, 0.999290374204881, 0.9999147726207336, 0.636537382414555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8424404859542847,Medium,['Medium'],0.5362603825642657,0.4,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer provides a specific population count for Auburndale, Florida, while the response simply states 'Medium'. This lack of specificity and detail makes the response inadequate in addressing the instruction. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
"how old is kirk douglas, the actor?","'Kirk Douglas (born Issur Danielovitch, ; December 9, 1916) is an American stage and film actor, film producer and author.'","Guess: deceased
Probability: 1.0 
","['Guess', ':', ' deceased', '\n', 'Probability', ':', ' ', '1', '.', '0', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9989010265584362, 0.9999713905890375, 0.14472522849948738, 0.7285970477371063, 0.9999814036965475, 0.9999922514562127, 0.999864954118506, 0.9889976676424111, 0.9999783043793048, 0.9999976158197796, 0.8728971504379481, 0.9996494092378446, 0.9998865256342732, 0.8173243073539286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8305078744888306,deceased,['deceased'],0.1447252284994873,1.0,"{0: '\n        The response does not provide the age of Kirk Douglas, but rather states that he is deceased. This is not semantically equivalent to the reference answer, which would have provided the age of the actor. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
how old is the singer bob seger,"'Robert Clark ""Bob"" Seger (born May 6, 1945) is an American rock and roll singer-songwriter , guitarist and pianist .'","Guess: 78
Probability: 0.95 
","['Guess', ':', ' ', '7', '8', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9991287437908349, 0.9999901057270287, 0.9955398582506793, 0.9875333542222432, 0.8233625671748269, 0.9296567468348843, 0.999979258013377, 0.9999945164027223, 0.999879970652719, 0.9980641006352691, 0.9999988079084972, 0.9961227887100346, 0.42356383309312856, 0.8967140110656069, 0.9998738924837743, 0.999936942260387, 0.9463965245596819, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.925589382648468,78,"['7', '8']",0.9017194672974482,0.95,"{0: '\n        The response provided is a single integer, which does not convey any semantic information about the singer Bob Seger. The reference answer, however, provides a detailed description of Bob Seger, including his name, birth date, and profession. Therefore, the response and reference answer are not semantically equivalent, and the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
how long was richard nixon a president,"'Richard Milhous Nixon (January 9, 1913 – April 22, 1994) was the 37th President of the United States , serving from 1969 to 1974, when he became the only president to resign the office.'","Guess: 5.5 years 
Probability: 0.75 
","['Guess', ':', ' ', '5', '.', '5', ' years', ' ', '\n', 'Probability', ':', ' ', '0', '.', '7', '5', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.999392997372288, 0.9999791388102051, 0.9897624589185052, 0.9816778455262615, 0.3792445715090091, 0.8934622462055493, 0.716124875660901, 0.2212984921532118, 0.999184082647168, 0.9999164412717096, 0.9999915362117303, 0.9994041895583127, 0.9993162065661348, 0.9999941587791524, 0.28121205778023395, 0.546956901882238, 0.7732562774641313, 0.9997492465599264, 0.9999044032887385, 0.7658220551672802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7652022838592529,5.5 years,"['5', '.', '5', 'years']",0.6986156852914315,0.75,"{0: ""\n        The response provided is a numerical value, which does not convey the same information as the reference answer. The reference answer provides a detailed description of Richard Nixon's presidency, including his term length, while the response only states the duration of his presidency. Therefore, the response and reference answer are not semantically equivalent, and the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
how old were the twin towers when destroyed,"'The original World Trade Center featured landmark twin towers, which opened on April 4, 1973 and were destroyed in the September 11 attacks of 2001, along with 7 World Trade Center.'","Guess: 28
Probability: 0.99 
","['Guess', ':', ' ', '2', '8', '\n', 'Probability', ':', ' ', '0', '.', '9', '9', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9995037397125296, 0.9999821189265068, 0.997208897173307, 0.9996398792584618, 0.9614837228927265, 0.9021346290465737, 0.9999767547297426, 0.9999959469005546, 0.9998587569502352, 0.999725417220193, 0.9999986886995842, 0.9925071613486609, 0.5713344362422057, 0.6979411780348866, 0.9997257746335437, 0.9999315785515104, 0.7546261229007694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.923378050327301,28,"['2', '8']",0.9803761893586878,0.99,"{0: '\n        The response provided is a single number, 28, which does not convey any semantic information about the age of the Twin Towers at the time of their destruction. The reference answer, however, clearly states that the Twin Towers were opened on April 4, 1973 and were destroyed in the September 11 attacks of 2001. The difference in years between these two dates can be calculated to determine the age of the Twin Towers at the time of their destruction. Therefore, the response and reference answer are not semantically equivalent, and the response does not provide the necessary information to answer the instruction accurately. [RESULT] 0'}",0.0
how are the # of electrons in each shell determined,"'Each shell can contain only a fixed number of electrons: The 1st shell can hold up to two electrons, the 2nd shell can hold up to eight electrons, the 3rd shell can hold up to 18, and 4th shell can hold up to 32 and so on.'","Guess:  Principal quantum number
Probability: 0.95 
","['Guess', ':', '  ', 'Principal', ' quantum', ' number', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9981504380361997, 0.9999827149515605, 0.24010143547657584, 0.652204411820366, 0.8994401626964894, 0.9996135536731444, 0.3561301940350796, 0.9999307442021306, 0.9999961853172863, 0.997927796354901, 0.9999722250068928, 0.9999992847447459, 0.9726896701243257, 0.8454950580039209, 0.9329949527741013, 0.99988199672937, 0.9998531557209194, 0.6362710762629934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.813551127910614,Principal quantum number,"['Principal', 'quantum', 'number']",0.8370075616813563,0.95,"{0: '\n        The response provided does not address the question asked. The question asks for the determination of the number of electrons in each shell, while the response only mentions the principal quantum number. It does not explain how the number of electrons in each shell is determined. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0'}",0.0
how many presidents of the us,"'There have been 43 people sworn into office, and 44 presidencies, as Grover Cleveland served two non-consecutive terms and is counted chronologically as both the 22nd and 24th president.'","Guess: 46
Probability: 1.0 
","['Guess', ':', ' ', '4', '6', '\n', 'Probability', ':', ' ', '1', '.', '0', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9982364340432074, 0.9999717481958249, 0.9993820435246499, 0.9999454051273114, 0.9993287065681825, 0.9304419734118836, 0.9999743706604208, 0.9999948740268749, 0.9998392125181897, 0.5311835265018774, 0.9999568480995753, 0.9999940395710211, 0.8282389700155912, 0.999460035201645, 0.9999350351575294, 0.7305624988030017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9270989298820496,46,"['4', '6']",0.9996370082908465,1.0,"{0: '\n        The response provided is a single number, which does not provide enough context to determine if it is correct or not. The reference answer provides a clear explanation of the difference between the number of people who have served as president and the number of presidencies, which is necessary to understand the answer. Without this context, the response cannot be considered semantically equivalent to the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
how old is beatrice author,"'Beatrice ""Bea"" Arthur (May 13, 1922 – April 25, 2009) was an American actress, comedienne, and singer whose career spanned seven decades.'","Guess: 30
Probability: 0.2 
","['Guess', ':', ' ', '3', '0', '\n', 'Probability', ':', ' ', '0', '.', '2', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9985040189417889, 0.9999762779146959, 0.7209084978015896, 0.41641645466457006, 0.6723084688578779, 0.3752758825170673, 0.99995970888311, 0.9999930859092101, 0.999829321431075, 0.9999833109787883, 0.999997854237364, 0.6785530489845303, 0.6200395388487666, 0.9996545316494865, 0.9999398029324066, 0.7429199763104257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7912856936454773,30,"['3', '0']",0.5291127564543904,0.2,"{0: '\n        The response provided is a single number, 30, which does not provide any context or information about who Beatrice is or what the instruction is asking for. The reference answer, however, provides a comprehensive biography of Beatrice Arthur, including her age at the time of her death. Therefore, the response and reference answer are not semantically equivalent, and the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
