question,target,response,ans_tok,tok_prob,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,extracted_prob,prom46_score,extracted_prom46_score
how old was monica lewinsky during the affair,"'Monica Samille Lewinsky (born July 23, 1973) is an American woman with whom United States President Bill Clinton admitted to having had an ""improper relationship"" while she worked at the White House in 1995 and 1996.'","Guess: 20
Probability: 0.2 
","['Guess', ':', ' ', '2', '0', '\n', 'Probability', ':', ' ', '0', '.', '2', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9937924460047877, 0.9999849798550975, 0.993128635391421, 0.5309627052402962, 0.8202321814395832, 0.78962521248198, 0.9996432147292739, 0.9999614968828868, 0.9997814179497468, 0.9990785276339453, 0.9999785427891018, 0.08043360025175149, 0.8238345458454752, 0.9971482060331752, 0.9981398677263622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7761600613594055,20,"['2', '0']",0.6599338587936753,0.2,"{0: ""\n        The response provided is a single number, 20, which does not provide any context or information about Monica Lewinsky's age during the affair. The reference answer, however, clearly states that Monica Lewinsky was working at the White House in 1995 and 1996, implying that she was at least 22 and 23 years old during the affair. Therefore, the response does not match the reference answer and fails to provide the necessary information to answer the instruction accurately. [RESULT] 0""}",0.0
how long was frank sinatra famous,"'Beginning his musical career in the swing era with Harry James and Tommy Dorsey , Sinatra found unprecedented success as a solo artist from the early to mid-1940s after being signed to Columbia Records in 1943.'","Guess: 1940s to 1990s
Probability: 0.9 
","['Guess', ':', ' ', '1', '9', '4', '0', 's', ' to', ' ', '1', '9', '9', '0', 's', '\n', 'Probability', ':', ' ', '0', '.', '9', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9984145307377049, 0.9999872447683118, 0.9642384061167186, 0.8329689623921055, 0.9985444305361809, 0.9335490984874415, 0.9813250580863314, 0.7820744502657668, 0.05166415838886229, 0.9732644336629629, 0.9870871344155552, 0.9999997615814777, 0.54103404557722, 0.7687428507465407, 0.9855753151163323, 0.8867870255452431, 0.9996887222505457, 0.9999140574916894, 0.9994146675559106, 0.9992265727523166, 0.9999915362117303, 0.9180189075966533, 0.5449420228676127, 0.9966538240945746, 0.998028952398974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8099233508110046,1940s to 1990s,"['1', '9', '4', '0', 's', 'to', '1', '9', '9', '0', 's']",0.6712088777695183,0.9,"{0: ""\n        The response provided is a time frame, which is a correct way to answer the question about how long someone was famous. However, the response does not provide any context or details about Frank Sinatra's career, which is necessary to fully understand the extent of his fame. The reference answer provides a more comprehensive explanation of Sinatra's rise to fame and his continued success throughout the decades. Therefore, while the response is factually correct, it lacks the depth and detail required to be considered semantically equivalent to the reference answer. [RESULT] 0""}",0.0
how much is jk rowling worth,"""The 2008 Sunday Times Rich List estimated Rowling's fortune at £560 million ($798 million), ranking her as the twelfth richest woman in the United Kingdom.""","Guess: $800 Million
Probability: 0.8 
","['Guess', ':', ' $', '8', '0', '0', ' Million', '\n', 'Probability', ':', ' ', '0', '.', '8', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9943464572653509, 0.9999874831811498, 0.909604072326578, 0.26169893069283584, 0.8812870174606225, 0.9999073829640566, 0.2894817209346914, 0.9494088229624517, 0.9997594935092182, 0.9999504113947393, 0.9993535884908127, 0.9998624513992797, 0.9999939203633587, 0.4000312704733663, 0.9026086141065687, 0.9968102720693017, 0.9986421450864899, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7957804203033447,$800 Million,"['$', '8', '0', '0', 'Million']",0.5710452553876681,0.8,"{1: ""\n        The response and reference answer are semantically equivalent. Both answers provide a numerical value for J.K. Rowling's net worth. The reference answer specifies the source and year of the estimation, which adds context but does not change the semantic meaning of the answer. Therefore, the response correctly addresses the instruction. [RESULT] 1""}",1.0
how big is auburndale florida,"'According to the U.S Census estimates of 2005, the city had a population of 12,381.'","Guess: Size of city
Probability: 0.8 
","['Guess', ':', ' Size', ' of', ' city', '\n', 'Probability', ':', ' ', '0', '.', '8', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9962703141333858, 0.99998879445232, 0.020600447618583262, 0.907705641405691, 0.3572679926121861, 0.6969542174001697, 0.9997764133722096, 0.9998990399290079, 0.9991152967738539, 0.9998835460865849, 0.9999817613105537, 0.3295840613834872, 0.9254443579585095, 0.9962746919667089, 0.9976065363471072, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6454028487205505,Size of city,"['Size', 'of', 'city']",0.1883382802556185,0.8,"{0: ""\n        The response does not provide any information about the size of Auburndale, Florida. It only mentions the term 'Size of city' which is too vague and does not give any specific details about the city's size. The reference answer, on the other hand, provides a specific population count for the city, which is directly related to its size. Therefore, the response and reference answer are not semantically equivalent, and the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
"how old is kirk douglas, the actor?","'Kirk Douglas (born Issur Danielovitch, ; December 9, 1916) is an American stage and film actor, film producer and author.'","Guess: 102
Probability: 0.0 
","['Guess', ':', ' ', '1', '0', '2', '\n', 'Probability', ':', ' ', '0', '.', '0', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9975915878094324, 0.99998879445232, 0.973464342246886, 0.3483207697399784, 0.9960020325588316, 0.01087115111690531, 0.9295097507925156, 0.9997242257753899, 0.9999418292503431, 0.9997123115509318, 0.998374129630595, 0.9998444560679898, 0.6621856843736769, 0.8377285263333244, 0.9926065166980552, 0.997466680185421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6751837730407715,102,"['1', '0', '2']",0.1556580944792442,0.0,"{1: '\n        The response and reference answer are semantically equivalent. The response correctly states the age of Kirk Douglas, which is 102. The reference answer does not provide the age of Kirk Douglas, but it is not necessary to fulfill the instruction. Therefore, the response is correct and meets the criteria for a score of 1. [RESULT] 1'}",1.0
how old is the singer bob seger,"'Robert Clark ""Bob"" Seger (born May 6, 1945) is an American rock and roll singer-songwriter , guitarist and pianist .'","Guess: 76
Probability: 0.8 
","['Guess', ':', ' ', '7', '6', '\n', 'Probability', ':', ' ', '0', '.', '8', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9983356328197375, 0.999991059383269, 0.9881649090144928, 0.9986192007036062, 0.1366421649737758, 0.9296889970968724, 0.9997506763354628, 0.9999581592914675, 0.999744718887842, 0.9994402682192337, 0.9999939203633587, 0.06625632555942405, 0.8000936233656698, 0.9975471014522415, 0.998729533785598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7155600786209106,76,"['7', '6']",0.3693961147176866,0.8,"{0: '\n        The response provided is a single integer, which is the age of Bob Seger. However, the instruction asks for information about the singer Bob Seger, not just his age. The reference answer provides a comprehensive description of Bob Seger, including his name, birthdate, and profession. Therefore, the response does not meet the criteria for semantic equivalence with the reference answer, as it only addresses one aspect of the instruction. [RESULT] 0'}",0.0
how long was richard nixon a president,"'Richard Milhous Nixon (January 9, 1913 – April 22, 1994) was the 37th President of the United States , serving from 1969 to 1974, when he became the only president to resign the office.'","Guess: 4 years
Probability: 0.7 
","['Guess', ':', ' ', '4', ' years', '\n', 'Probability', ':', ' ', '0', '.', '7', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9981910585496836, 0.9999893904859, 0.9865226170877801, 0.830339277081631, 0.9598614103009014, 0.9117430777235249, 0.9997326850380543, 0.9999628080845127, 0.9997020655798451, 0.9988177702378472, 0.9999879600069963, 0.08398059542230087, 0.8259206070608679, 0.9965757961021674, 0.9981471125138114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8181750774383545,4 years,"['4', 'years']",0.8927545180663077,0.7,"{'0.5': ""\n        The response provided is correct in stating that Richard Nixon was a president for 4 years. However, it lacks specificity regarding which term Nixon served. The reference answer provides more context by specifying that Nixon served as the 37th President of the United States from 1969 to 1974. The response does not mention Nixon's presidency number or the exact dates of his term, which are crucial details for a complete and accurate answer. Therefore, while the response is factually correct, it does not fully meet the criteria for semantic equivalence with the reference answer. [RESULT] 0.5""}",1.0
how old were the twin towers when destroyed,"'The original World Trade Center featured landmark twin towers, which opened on April 4, 1973 and were destroyed in the September 11 attacks of 2001, along with 7 World Trade Center.'","Guess: 10 years old
Probability: 0.2 
","['Guess', ':', ' ', '1', '0', ' years', ' old', '\n', 'Probability', ':', ' ', '0', '.', '2', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9962105652308647, 0.99998879445232, 0.9951620456491338, 0.8361026682496661, 0.11090718128136164, 0.8893646177856601, 0.3834956915617787, 0.9010296853416812, 0.9996110522086769, 0.9999406372966205, 0.9995672192513025, 0.9985778320209944, 0.999968052930036, 0.2525992766968493, 0.8994277250742416, 0.9953280635203008, 0.9977460755069669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7426577806472778,10 years old,"['1', '0', 'years', 'old']",0.4217109748499569,0.2,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that the Twin Towers were opened on April 4, 1973 and were destroyed in the September 11 attacks of 2001. However, the response states that the Twin Towers were 10 years old when destroyed. This implies that the Twin Towers were built in 1991, which is incorrect. Therefore, the response does not accurately reflect the information provided in the reference answer. [RESULT] 0'}",0.0
how are the # of electrons in each shell determined,"'Each shell can contain only a fixed number of electrons: The 1st shell can hold up to two electrons, the 2nd shell can hold up to eight electrons, the 3rd shell can hold up to 18, and 4th shell can hold up to 32 and so on.'","Guess: Shells are filled based on increasing energy levels.
Probability: 0.8 
","['Guess', ':', ' Shells', ' are', ' filled', ' based', ' on', ' increasing', ' energy', ' levels', '.', '\n', 'Probability', ':', ' ', '0', '.', '8', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9895715584186977, 0.9999853374722016, 0.023393441628784324, 0.49249476698193156, 0.05684967041440982, 0.16007313544330753, 0.9989439684587449, 0.20345740116440117, 0.8614665389580254, 0.7397724265250326, 0.7622744767763128, 0.8765487157379941, 0.999593065925825, 0.999952080163394, 0.9994893299229335, 0.9989591952017441, 0.9999862911193472, 0.33690861620810164, 0.955278268959326, 0.9968357394083699, 0.9974771176064745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5445929169654846,Shells are filled based on increasing energy levels.,"['Shells', 'are', 'filled', 'based', 'on', 'increasing', 'energy', 'levels', '.']",0.2793261741025741,0.8,"{0: '\n        The response does not provide the specific number of electrons that each shell can hold, which is a crucial part of the instruction. It only mentions that shells are filled based on increasing energy levels, but it does not explain how the number of electrons in each shell is determined. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0'}",0.0
how many presidents of the us,"'There have been 43 people sworn into office, and 44 presidencies, as Grover Cleveland served two non-consecutive terms and is counted chronologically as both the 22nd and 24th president.'","Guess: 46
Probability: 0.95 
","['Guess', ':', ' ', '4', '6', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9975717760812264, 0.9999878408000586, 0.9987553372311986, 0.9998523214951752, 0.9939743782688435, 0.9510027592551032, 0.9997664043650315, 0.9999769931373511, 0.9998625705776294, 0.9241308096071916, 0.9999945164027223, 0.9898620834178853, 0.27149649036800005, 0.9946158523353181, 0.9983557126212799, 0.9993204922668325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.912724494934082,46,"['4', '6']",0.9969090177236972,0.95,"{0: '\n        The response provided is a single integer, which does not convey the same information as the reference answer. The reference answer provides context and explanation about the number of presidents and presidencies, while the response simply states a number without any additional information. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0'}",0.0
