question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,extracted_prob,prom46_score,extracted_prom46_score
who is next in line to be the monarch of england,"'Charles, Prince of Wales'","Guess: Prince William
Probability: 0.95","['Guess', ':', ' Prince', ' William', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', '']","[0.9999843838268749, 1.0, 0.7770121135518623, 0.8807938050393029, 1.0, 0.9999994039539004, 1.0, 1.0, 0.9999995231630692, 1.0, 0.9999036881743857, 0.9525077376534219, 1.0]",0.9676129051573434,Prince William,"['Prince', 'William']",0.827277133768954,0.95,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer correctly identifies Charles, Prince of Wales as the next in line to be the monarch of England, while the response provided incorrectly identifies Prince William. This discrepancy results in a score of 0. [RESULT] 0'}",0.0
who is in charge of enforcing the pendleton act of 1883,'United States Civil Service Commission',"Guess: The Civil Service Commission
Probability: 0.8","['Guess', ':', ' The', ' Civil', ' Service', ' Commission', '\n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.9999951124428961, 1.0, 0.5970817891416009, 0.9497859161399982, 1.0, 0.9993991887305831, 0.9999938011552557, 0.9999994039539004, 1.0, 1.0, 1.0, 1.0, 0.968869527211556, 0.9992902551383588]",0.958036758758179,The Civil Service Commission,"['The', 'Civil', 'Service', 'Commission']",0.8676601185939653,0.8,"{1: '\n        The response and reference answer are semantically equivalent. Both answers correctly identify the Civil Service Commission as the entity responsible for enforcing the Pendleton Act of 1883. The response is concise and accurate, meeting the requirements of the instruction. Therefore, the response deserves a score of 1. [RESULT] 1'}",1.0
what is the name of latest version of android,'Oreo',"Guess: Android 13
Probability: 0.9","['Guess', ':', ' Android', ' ', '1', '3', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9999773507479611, 1.0, 0.9999917746265009, 1.0, 1.0, 0.9398889975956843, 1.0, 0.9999992847447459, 1.0, 1.0, 0.9997387615048176, 1.0, 0.8782992520514836, 0.9980671880394881]",0.9862392036127772,Android 13,"['Android', '1', '3']",0.9795448624636932,0.9,"{0: ""\n        The response provided is Android 13, which is the latest version of Android at the time of this evaluation. However, the reference answer is 'Oreo', which is a codename for Android 8.0. Since the response and reference answer are not semantically equivalent, the response does not meet the criteria for a score of 1. Therefore, the appropriate score is 0. [RESULT] 0""}",0.0
why was there so much interest in cuba both before and after the civil war,'sugar markets',"Guess: strategic location and sugar production
Probability: 0.85","['Guess', ':', ' strategic', ' location', ' and', ' sugar', ' production', '\n', 'Probability', ':', ' ', '0', '.', '8', '5', '']","[0.9999976158197796, 1.0, 0.40315178927460377, 0.9997964319781567, 0.9762515046604989, 0.8152492191175809, 0.9776397995794651, 0.9999995231630692, 0.9999997615814777, 1.0, 1.0, 1.0, 1.0, 0.9943700307964493, 0.07585815340050496, 1.0]",0.7913571058802483,strategic location and sugar production,"['strategic', 'location', 'and', 'sugar', 'production']",0.7930165135673125,0.85,"{0: '\n        The response does not fully address the question of why there was so much interest in Cuba both before and after the Civil War. While the response mentions sugar production, it does not specifically mention the sugar markets, which is the key reason for the interest in Cuba. Therefore, the response and reference answer are not semantically equivalent. [RESULT] 0'}",0.0
when did veterans day start being called veterans day,"'June 1, 1954'","Guess: 1954
Probability: 0.9","['Guess', ':', ' ', '1', '9', '5', '4', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9999952316511553, 1.0, 0.9626717461423763, 1.0, 1.0, 0.999914891812595, 0.9999998807907248, 1.0, 0.9999996423722521, 1.0, 1.0, 0.9999251421693931, 1.0, 0.9994458648521475, 0.6791649326823012]",0.972021937938728,1954,"['1', '9', '5', '4']",0.99997869247236,0.9,"{0: ""\n        The response provided is a year, but the instruction asks for the specific date when Veterans Day started being called Veterans Day. The reference answer provides the exact date, which is 'June 1, 1954'. Therefore, the response does not match the reference answer, and it does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
when did big air snowboarding become an olympic sport,'2018',"Guess: 2018
Probability: 0.8","['Guess', ':', ' ', '2', '0', '1', '8', '\n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.9999977350285647, 1.0, 0.9999997615814777, 0.9999994039539004, 1.0, 0.9999380150114352, 0.9999988079084972, 0.9999992847447459, 0.9999994039539004, 1.0, 1.0, 1.0, 1.0, 0.7234952289300985, 0.9980732443617327]",0.9785234745530584,2018,"['2', '0', '1', '8']",0.99998405636505,0.8,"{1: '\n        The response and reference answer are semantically equivalent, both indicating that big air snowboarding became an Olympic sport in 2018. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
who played in the most world series games,'the New York Yankees',"Guess: Derek Jeter
Probability: 0.9","['Guess', ':', ' Derek', ' J', 'eter', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9999970197767496, 1.0, 0.45897305651061643, 0.9999998807907248, 0.9999997615814777, 1.0, 0.9999996423722521, 1.0, 1.0, 1.0, 1.0, 0.3590693338934772, 0.9997278000849632]",0.8704771178712472,Derek Jeter,"['Derek', 'J', 'eter']",0.7713692914187189,0.9,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer refers to a team, while the response refers to an individual player. The instruction asks for the team that has played in the most World Series games, not the individual player with the most appearances. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
who sings i can't stop this feeling anymore,'American rock band REO Speedwagon',"Guess: Justin Timberlake
Probability: 0.9","['Guess', ':', ' Justin', ' Timber', 'lake', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9999961853172863, 1.0, 0.9999163220796635, 0.9999966621509202, 1.0, 1.0, 0.9999994039539004, 1.0, 1.0, 0.9999833109787883, 1.0, 0.9959168941883729, 0.9626702004777473]",0.9967557370763648,Justin Timberlake,"['Justin', 'Timber', 'lake']",0.9999709939952892,0.9,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'American rock band REO Speedwagon', while the response is 'Justin Timberlake'. These two answers are not the same artist, and therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
who is the month of may named after,'the Greek Goddess Maia',"Guess: Maia
Probability: 0.9","['Guess', ':', ' Ma', 'ia', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9999883176260757, 1.0, 0.9118823315841152, 0.9999952316511553, 0.9999995231630692, 0.9999995231630692, 1.0, 1.0, 0.9999963045256735, 1.0, 0.9947761434309971, 0.9706866467964477]",0.9894514847234992,Maia,"['Ma', 'ia']",0.954923024861718,0.9,"{0: ""\n        The response provided is the name of the Greek Goddess Maia, which is indeed the origin of the name of the month of May. However, the response does not explicitly state that the month of May is named after the Greek Goddess Maia. To achieve a score of 1, the response should have been 'the Greek Goddess Maia'. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0""}",0.0
who has the most petroleum in the world,'Venezuela',"Guess: Venezuela
Probability: 0.9","['Guess', ':', ' Venezuela', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9999954700677165, 1.0, 0.9997960744958984, 1.0, 0.9999996423722521, 1.0, 1.0, 1.0, 1.0, 0.26676795381783797, 0.9999676953245701]",0.8867900509088409,Venezuela,['Venezuela'],0.9997960744958984,0.9,"{1: ""\n        The response 'Venezuela' is semantically equivalent to the reference answer 'Venezuela', which means that the response correctly identifies the country with the most petroleum in the world. Therefore, the response meets the criteria of the score rubric and should be scored as 1. [RESULT] 1""}",1.0
who is the sister of for king and country,'Rebecca St. James',"Guess: Rebecca St. James
Probability: 0.9","['Guess', ':', ' Rebecca', ' St', '.', ' James', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9999806884689187, 1.0, 0.9613122771276092, 0.9990800744740315, 0.9873766661054928, 0.9999706753740273, 1.0, 0.9999985694905718, 1.0, 1.0, 0.9999996423722521, 1.0, 0.6725879138338855, 0.9968266183916543]",0.9681654989819776,Rebecca St. James,"['Rebecca', 'St', '.', 'James']",0.98681042205265,0.9,"{1: ""\n        The response 'Rebecca St. James' is semantically equivalent to the reference answer 'Rebecca St. James'. Both answers correctly identify the sister of For King and Country, which is Rebecca St. James. Therefore, the response meets the criteria of the score rubric and receives a score of 1. [RESULT] 1""}",1.0
who developed the first periodic table with 8 columns,'Dmitri Mendeleev',"Guess: Dmitri Mendeleev
Probability: 0.9","['Guess', ':', ' Dmit', 'ri', ' Mend', 'ele', 'ev', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9999905825550351, 1.0, 0.9643192130717027, 0.9999997615814777, 0.9999865295319579, 0.999998927117538, 0.9999583976891859, 1.0, 0.9999991655356624, 1.0, 1.0, 0.9998766336062261, 1.0, 0.9947514888500893, 0.6224476059210603]",0.96619261389889,Dmitri Mendeleev,"['Dmit', 'ri', 'Mend', 'ele', 'ev']",0.992748561411941,0.9,"{1: ""\n        The response 'Dmitri Mendeleev' is semantically equivalent to the reference answer 'Dmitri Mendeleev'. Both answers correctly identify the scientist who developed the first periodic table with 8 columns. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0
who plays skyler on lab rats elite force,'Paris Berelc',"Guess: Kelli Berglund
Probability: 1.0","['Guess', ':', ' K', 'elli', ' Berg', 'lund', '\n', 'Probability', ':', ' ', '1', '.', '0', '']","[0.9999796156266159, 1.0, 0.5826712385667325, 0.999710286189083, 0.9995948526409025, 0.999991059383269, 1.0, 0.9999995231630692, 1.0, 1.0, 0.9968273290569477, 1.0, 1.0, 1.0]",0.9618857300944206,Kelli Berglund,"['K', 'elli', 'Berg', 'lund']",0.8735333043031298,1.0,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Paris Berelc plays Skyler on Lab Rats Elite Force, while the response provided is Kelli Berglund. This indicates a clear misunderstanding or misinterpretation of the instruction. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
when is season seven of game of thrones coming out,"'July 16, 2017'","Guess: August 2017
Probability: 0.9","['Guess', ':', ' August', ' ', '2', '0', '1', '7', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9999970197767496, 1.0, 0.9045108266358406, 1.0, 0.9999995231630692, 0.9978622695839722, 0.9999756818971168, 1.0, 1.0, 0.9999998807907248, 1.0, 1.0, 0.7310585348819939, 1.0, 0.9996615602067899, 0.9959297821605785]",0.9740788922949022,August 2017,"['August', '2', '0', '1', '7']",0.9797036375989524,0.9,"{0: '\n        The response provided is close to the reference answer, but it is not exactly the same. The reference answer states that season seven of Game of Thrones will come out on July 16, 2017, while the response states that it will come out in August 2017. This difference in the month makes the response and reference answer not semantically equivalent, which is why the score is 0. [RESULT] 0'}",0.0
who went home on rupaul's drag race season 10 episode 4,'Dusty Ray Bottoms',"Guess: Miz Cracker
Probability: 0.1","['Guess', ':', ' Miz', ' Cr', 'acker', '\n', 'Probability', ':', ' ', '0', '.', '1', '']","[0.9999941587791524, 1.0, 0.5615959356413638, 0.9943492859114051, 0.9911251814140967, 0.9999998807907248, 0.999998927117538, 1.0, 1.0, 1.0, 1.0, 0.9505680378304596, 0.9820069753213667]",0.9504677745636532,Miz Cracker,"['Miz', 'Cr', 'acker']",0.8210390452425447,0.1,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Dusty Ray Bottoms went home on Rupaul's Drag Race season 10 episode 4, while the response provided is Miz Cracker. These two answers are not the same person, and therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
when did nigeria become a federation of 19 states,'1976',"Guess: 1991
Probability: 0.85","['Guess', ':', ' ', '1', '9', '9', '1', '\n', 'Probability', ':', ' ', '0', '.', '8', '5', '']","[0.9999961853172863, 1.0, 0.999998927117538, 1.0, 1.0, 0.6044191598000208, 0.851944457799087, 1.0, 0.9999997615814777, 1.0, 1.0, 1.0, 1.0, 0.8900274067658561, 0.04742576149701569, 1.0]",0.7871777512710231,1991,"['1', '9', '9', '1']",0.8471052556296051,0.85,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Nigeria became a federation of 19 states in 1976, while the response provided is 1991. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not provide the correct information according to the reference answer. Therefore, the response should be scored as 0. [RESULT] 0'}",0.0
when did roller derby first appear in the press,'1922',"Guess: 1930s
Probability: 0.8","['Guess', ':', ' ', '1', '9', '3', '0', 's', '\n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.9999970197767496, 1.0, 0.9995142198301542, 1.0, 0.9968273290569477, 0.9820035255872482, 0.977021850572679, 0.9975274099865514, 1.0, 0.9999997615814777, 1.0, 1.0, 1.0, 1.0, 0.9167075114276728, 0.9914218908812861]",0.9910942024690624,1930s,"['1', '9', '3', '0', 's']",0.9906321524354744,0.8,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that roller derby first appeared in the press in 1922, while the response provided indicates that it was in the 1930s. This discrepancy in the time frame makes the response incorrect according to the given score rubric. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
what nba team has the highest winning percentage,'San Antonio Spurs',"Guess: Golden State Warriors
Probability: 0.3","['Guess', ':', ' Golden', ' State', ' Warriors', '\n', 'Probability', ':', ' ', '0', '.', '3', '']","[0.9999897481064004, 1.0, 0.9742067610898512, 1.0, 1.0, 1.0, 0.9999997615814777, 1.0, 1.0, 1.0, 1.0, 0.9495506814018606, 0.9769399264050438]",0.9922426526015826,Golden State Warriors,"['Golden', 'State', 'Warriors']",0.991327254628898,0.3,"{0: ""\n        The response 'Golden State Warriors' does not match the reference answer 'San Antonio Spurs'. The instruction was to find the NBA team with the highest winning percentage. The reference answer is correct, but the response is incorrect. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0""}",0.0
if there is a random change in the genetics of a small population it is termed,'genetic drift',"Guess: genetic drift
Probability: 0.9","['Guess', ':', ' genetic', ' drift', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9999685297375228, 1.0, 0.9626424721779806, 1.0, 1.0, 0.9999997615814777, 1.0, 1.0, 0.9999977350285647, 1.0, 0.9933056194744591, 0.9890124768108681]",0.9953547895900188,genetic drift,"['genetic', 'drift']",0.9811434513759856,0.9,"{1: ""\n        The response 'genetic drift' is semantically equivalent to the reference answer 'genetic drift', which means that the response accurately captures the concept of a random change in the genetics of a small population. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0
who played vincent in nanny mcphee and the big bang,'Oscar Steer',"Guess: Rhys Ifans
Probability: 0.95","['Guess', ':', ' Rh', 'ys', ' If', 'ans', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', '']","[0.9999916554191085, 1.0, 0.2429017616790553, 0.9999934435319416, 0.9978944382208237, 0.9999994039539004, 1.0, 0.9999997615814777, 1.0, 1.0, 0.9859363803758087, 1.0, 0.9992879934006301, 0.32081889970011207, 1.0]",0.8425982043673106,Rhys Ifans,"['Rh', 'ys', 'If', 'ans']",0.7016621342129734,0.95,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that 'Oscar Steer' played the character of Vincent in Nanny McPhee and the Big Bang, while the response provided is 'Rhys Ifans'. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
who played the eldest daughter in the sound of music,'Charmian Carr',"Guess: Charmian Carr
Probability: 0.95","['Guess', ':', ' Charm', 'ian', ' Carr', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', '']","[0.9999881984200049, 1.0, 0.9199515884447507, 0.9989633588900958, 0.999985218266486, 1.0, 0.9999996423722521, 1.0, 1.0, 0.9999417100552707, 1.0, 0.9999645960934689, 0.9770104711480961, 1.0]",0.9923260280765028,Charmian Carr,"['Charm', 'ian', 'Carr']",0.9722307903520462,0.95,"{1: '\n        The response and reference answer are semantically equivalent, both correctly identifying Charmian Carr as the actress who played the eldest daughter in The Sound of Music. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
who plays andy's teacher in parks and rec,'Danielle Bisutti',"Guess: Paul Rudd
Probability: 0.9","['Guess', ':', ' Paul', ' Rudd', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9999905825550351, 1.0, 0.1168005374441745, 0.6765315756925615, 1.0, 0.999998927117538, 1.0, 1.0, 1.0, 1.0, 0.9539594403990981, 0.9975271728542767]",0.8060251321022809,Paul Rudd,"['Paul', 'Rudd']",0.2811036314935213,0.9,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Danielle Bisutti', who plays Andy's teacher in Parks and Recreation. However, the response given is 'Paul Rudd', who does not play Andy's teacher in the series. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
in which channel fifa world cup will be broadcasted,'NBC',"Guess: Fox Sports
Probability: 0.8","['Guess', ':', ' Fox', ' Sports', '\n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.9999866487378297, 1.0, 0.7307872251376956, 0.99998879445232, 0.9993670419143388, 0.999998927117538, 1.0, 1.0, 1.0, 1.0, 0.08396237689257496, 0.9996644193054424]",0.7924167551219,Fox Sports,"['Fox', 'Sports']",0.8548561494582585,0.8,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that the FIFA World Cup will be broadcasted on NBC, while the response states that it will be broadcasted on Fox Sports. These two channels are different, and therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
what is a large body of water that flows through land,'River',"Guess: River
Probability: 0.9","['Guess', ':', ' River', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9999942779868433, 1.0, 0.8515360826191816, 1.0, 0.9999995231630692, 1.0, 1.0, 0.9999785427891018, 1.0, 0.9240063177983033, 0.9959293091194276]",0.9780751549929904,River,['River'],0.8515360826191816,0.9,"{1: ""\n        The response 'River' is semantically equivalent to the reference answer 'River'. Both answers correctly identify a large body of water that flows through land. Therefore, the response meets the criteria outlined in the score rubric and receives a score of 1. [RESULT] 1""}",1.0
who played all the carly's on general hospital,'Jennifer Bransford',"Guess: Laura Wright
Probability: 0.9","['Guess', ':', ' Laura', ' Wright', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9999781851762466, 1.0, 0.9969806322380318, 0.9999752050825818, 0.9999723442092405, 0.9999918938339075, 1.0, 1.0, 0.9626730730490258, 1.0, 0.9984932034572488, 0.5621738889249335]",0.949756183152602,Laura Wright,"['Laura', 'Wright']",0.998476796017608,0.9,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Jennifer Bransford', while the response is 'Laura Wright'. These two answers refer to different individuals, and therefore, they cannot be considered equivalent. The response does not meet the criteria for a score of 1, as it does not match the reference answer. [RESULT] 0""}",0.0
an object that has mass and occupies space is known as,'matter',"Guess: matter
Probability: 1.0","['Guess', ':', ' matter', '\n', 'Probability', ':', ' ', '1', '.', '0', '']","[0.9999644768920448, 1.0, 0.9562960584242798, 1.0, 0.9999998807907248, 1.0, 1.0, 0.7310585348819939, 1.0, 1.0, 1.0]",0.9679797592545184,matter,['matter'],0.9562960584242798,1.0,"{1: ""\n        The response 'matter' is semantically equivalent to the reference answer 'matter'. Both terms refer to the same concept, which is an object that has mass and occupies space. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0
