question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,extracted_prob,prom46_score,extracted_prom46_score
who is next in line to be the monarch of england,"'Charles, Prince of Wales'","Guess: William
Probability: 0.99 

","['Guess', ':', ' William', '\n', 'Probability', ':', ' ', '0', '.', '9', '9', ' ', '\n', '', '\n', '']","[0.999847554566631, 0.999993562740002, 0.976589283666594, 0.9884649733777022, 0.9999662649076229, 0.9999897481064004, 0.9999506497906105, 0.9770099033632309, 0.9999992847447459, 0.9996769280272925, 0.6733085049872032, 0.6462909262760599, 0.9977498732504096, 0.999993562740002, 0.9947208201713732, 0.999990820968669]",0.9453769688386952,William,['William'],0.976589283666594,0.99,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer correctly identifies Charles, Prince of Wales as the next in line to be the monarch of England, while the response provided only mentions William. Without further context or clarification, it is unclear whether this refers to William, Duke of Cambridge or another individual named William. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
who is in charge of enforcing the pendleton act of 1883,'United States Civil Service Commission',"Guess: Office of Personnel Management

Probability: 0.8 

","['Guess', ':', ' Office', ' of', ' Personnel', ' Management', '\n\n', 'Probability', ':', ' ', '0', '.', '8', ' ', '\n', '', '\n', '']","[0.9989388532350576, 0.999991059383269, 0.9544082385674909, 0.9991208897259956, 0.9385870828173872, 0.9998744883679332, 0.0032831946541352266, 0.9995163635100648, 0.999869363679742, 0.9989996437096128, 0.9995160062297604, 0.9999923706636762, 0.5989088989244914, 0.7120237475432007, 0.9967952289363916, 0.9999942779868433, 0.9923209530160647, 0.9999856950894336]",0.6893391975156555,Office of Personnel Management,"['Office', 'of', 'Personnel', 'Management']",0.9726197181294678,0.8,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The Pendleton Act of 1883 established the United States Civil Service Commission, which was responsible for enforcing the act. The Office of Personnel Management did not exist until 1978, and it is not responsible for enforcing the Pendleton Act. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
what is the name of latest version of android,'Oreo',"Guess: Android 14
Probability: 0.85
","['Guess', ':', ' Android', ' ', '1', '4', '\n', 'Probability', ':', ' ', '0', '.', '8', '5', '', '\n', '']","[0.9998697212173053, 0.9999901057270287, 0.9926536174111517, 0.9995570953201042, 0.9999724634116024, 0.9858326787653918, 0.9954481840264473, 0.9999592320834669, 0.9999923706636762, 0.9999789004002659, 0.9990847151249682, 0.9999994039539004, 0.5828213258441145, 0.39709163102308476, 0.7766605344753603, 0.9953333783255555, 0.9999973774024795]",0.9022492584214764,Android 14,"['Android', '1', '4']",0.9928028004894962,0.85,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is the name of the latest version of Android, which is 'Oreo', while the response provided is 'Android 14'. These two answers are not the same, as the reference answer is the name of the version, while the response provided is the version number. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
why was there so much interest in cuba both before and after the civil war,'sugar markets',"Guess: Sugar production
Probability: 0.7 

","['Guess', ':', ' Sugar', ' production', '\n', 'Probability', ':', ' ', '0', '.', '7', ' ', '\n', '', '\n', '']","[0.9993941879860491, 0.9999878408000586, 0.4077161675974234, 0.16610233018171913, 0.9343579818604161, 0.9999446899472569, 0.9999786619922026, 0.9998914121268349, 0.9999076213387567, 0.9999980926550052, 0.7793027465250622, 0.4902687466580168, 0.9955327696072848, 0.9999928474936721, 0.9932449323212854, 0.9999917746265009]",0.7918290340659792,Sugar production,"['Sugar', 'production']",0.2602356729787297,0.7,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifically mentions 'sugar markets', which implies the economic and trade interests in Cuba related to sugar production. However, the response only mentions 'sugar production', which does not fully capture the economic and trade interests. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
when did veterans day start being called veterans day,"'June 1, 1954'","Guess: 1954
Probability: 0.8 
","['Guess', ':', ' ', '1', '9', '5', '4', '\n', 'Probability', ':', ' ', '0', '.', '8', ' ', '\n', '', '']","[0.9997515103891096, 0.9999791388102051, 0.9973543727629087, 0.9999125080362686, 0.9999942779868433, 0.9994259793581701, 0.9997670001414863, 0.9972152986503979, 0.9999593512842658, 0.9999880792130387, 0.9999023771230334, 0.9933009149508459, 0.9999988079084972, 0.7559000865407628, 0.7817597439922653, 0.9977293431207176, 0.9999939203633587, 0.008576548357059743]",0.7449230868666671,1954,"['1', '9', '5', '4']",0.9997749177640948,0.8,"{0: ""\n        The response provided is a year, but the instruction asks for the specific date when Veterans Day started being called Veterans Day. The reference answer provides the exact date, which is 'June 1, 1954'. Therefore, the response does not match the reference answer, and it does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
when did big air snowboarding become an olympic sport,'2018',"Guess: 2018
Probability: 1.0
","['Guess', ':', ' ', '2', '0', '1', '8', '\n', 'Probability', ':', ' ', '1', '.', '0', '', '\n', '']","[0.9997948828941432, 0.9999862911193472, 0.999795359531765, 0.9998777062270986, 0.9999979734461775, 0.9974601567946636, 0.9990289113873597, 0.9923650919380241, 0.9999576824925633, 0.999985218266486, 0.9999127464121904, 0.46878159182868584, 0.9999159645108857, 0.9999784235841962, 0.7745007308743302, 0.9889433348702769, 0.9999969005680498]",0.9408645829664848,2018,"['2', '0', '1', '8']",0.9990906731108032,1.0,"{1: '\n        The response and reference answer are semantically equivalent, both indicating that big air snowboarding became an Olympic sport in 2018. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
who played in the most world series games,'the New York Yankees',"Guess:  Derek Jeter
Probability: 0.9 

","['Guess', ':', '  ', 'Derek', ' J', 'eter', '\n', 'Probability', ':', ' ', '0', '.', '9', ' ', '\n', '', '\n', '']","[0.9998006026187987, 0.9999870063564401, 0.05258514782211894, 0.397719460562889, 0.9994522950586335, 0.9999992847447459, 0.965267058147945, 0.9999156069422358, 0.9999641192914955, 0.9939469368773725, 0.9984529148206611, 0.9999979734461775, 0.4204673784724298, 0.4208304802776968, 0.9972414979786459, 0.9999899865198352, 0.9946945170748538, 0.9999855758836754]",0.7305513592956023,Derek Jeter,"['Derek', 'J', 'eter']",0.735268905777062,0.9,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer refers to a team, while the response provided refers to an individual player. The instruction asks for the team that has played in the most World Series games, not an individual player. Therefore, the response does not meet the criteria set out in the score rubric. [RESULT] 0'}",0.0
who sings i can't stop this feeling anymore,'American rock band REO Speedwagon',"Guess: Justin Timberlake
Probability: 0.95 

","['Guess', ':', ' Justin', ' Timberlake', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', ' ', '\n', '', '\n', '']","[0.9993132304120661, 0.9999566097022263, 0.9962416811236646, 0.9993409688141208, 0.9756486987717704, 0.9999535105382235, 0.9999694833531787, 0.9998674568439967, 0.9046349025433912, 0.9999976158197796, 0.988563288818753, 0.8961361804611452, 0.26829114387101927, 0.9974485337503814, 0.9999917746265009, 0.9923709616258739, 0.9999909401759619]",0.91139066857261,Justin Timberlake,"['Justin', 'Timberlake']",0.9977901216123216,0.95,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'American rock band REO Speedwagon', while the response is 'Justin Timberlake'. These two answers are not the same artist, and therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
who is the month of may named after,'the Greek Goddess Maia',"Guess: Maia
Probability: 0.85 

","['Guess', ':', ' Maia', '\n', 'Probability', ':', ' ', '0', '.', '8', '5', ' ', '\n', '', '\n', '']","[0.9995654326438004, 0.99998879445232, 0.998603389857722, 0.9862775332726383, 0.9999613776818322, 0.9999896288992496, 0.9999589936855496, 0.9975219536359591, 0.9999991655356624, 0.7826513987448259, 0.104690114426462, 0.29346581793016474, 0.9981993731491865, 0.9999921322487635, 0.9913524124634157, 0.9999940395710211]",0.7907414948392499,Maia,['Maia'],0.998603389857722,0.85,"{0: ""\n        The response provided is the name of the Greek Goddess Maia, which is indeed the origin of the name of the month of May. However, the response does not explicitly state that the month of May is named after the Greek Goddess Maia. To achieve a score of 1, the response should have been 'the Greek Goddess Maia'. Therefore, the response is not semantically equivalent to the reference answer, and the score is 0. [RESULT] 0""}",0.0
who has the most petroleum in the world,'Venezuela',"Guess: Saudi Arabia
Probability: 0.8 

","['Guess', ':', ' Saudi', ' Arabia', '\n', 'Probability', ':', ' ', '0', '.', '8', ' ', '\n', '', '\n', '']","[0.9997721237812782, 0.9999916554191085, 0.7570820855861129, 0.9998127572732816, 0.9761166643150746, 0.9999530337451737, 0.9999740130508766, 0.999892246414295, 0.9990717452694369, 0.9999982118638471, 0.8249155259081481, 0.6879314076322139, 0.9958156929981956, 0.9999915362117303, 0.9953352675053423, 0.9999948740268749]",0.9465198009179608,Saudi Arabia,"['Saudi', 'Arabia']",0.870023176399375,0.8,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Venezuela has the most petroleum in the world, while the response provided states that Saudi Arabia does. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not accurately answer the instruction. Therefore, the appropriate score for this response is 0. [RESULT] 0'}",0.0
who is the sister of for king and country,'Rebecca St. James',"Guess: Isabelle
Probability: 0.9
","['Guess', ':', ' Isabelle', '\n', 'Probability', ':', ' ', '0', '.', '9', '', '\n', '']","[0.9997096904609726, 0.9999371806494094, 0.014027453691617906, 0.979024736596839, 0.9999668609159513, 0.9999771123402672, 0.9998624513992797, 0.9947552636146937, 0.9999965429424904, 0.5412917373335963, 0.17696101435460138, 0.9818830650336108, 0.9999972581939645]",0.5992195193381278,Isabelle,['Isabelle'],0.0140274536916179,0.9,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Rebecca St. James', which is the correct sister of the main character in the movie 'For King and Country'. The response given is 'Isabelle', which is not related to the movie or the character. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
who developed the first periodic table with 8 columns,'Dmitri Mendeleev',"Guess: Mendeleev
Probability: 0.95
","['Guess', ':', ' Mende', 'le', 'ev', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', '', '\n', '']","[0.9996147448405884, 0.9999731786297105, 0.6441826766406921, 0.9982993961748521, 0.9996457163324133, 0.9808812187308217, 0.9999519609634618, 0.9999790196052284, 0.9998923655961961, 0.9968188004105961, 0.9999982118638471, 0.9211484676015056, 0.6166768232273997, 0.7285163634115559, 0.9858650038358853, 0.9999990463265931]",0.9184298323499668,Mendeleev,"['Mende', 'le', 'ev']",0.8630553580590392,0.95,"{0: '\n        The response ""Mendeleev"" is not semantically equivalent to the reference answer ""Dmitri Mendeleev"". The response lacks the first name of the scientist, which is crucial for a complete and accurate answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
who plays skyler on lab rats elite force,'Paris Berelc',"Guess:  Paris Berelc
Probability: 0.95 

","['Guess', ':', '  ', 'Paris', ' Ber', 'el', 'c', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', ' ', '\n', '', '\n', '']","[0.9997942870865237, 0.9999763971175268, 0.4767523993444548, 0.15575447020862304, 0.9591863114551324, 0.9998993974844582, 0.9998513681076482, 0.9680434931846814, 0.999922281582968, 0.9999818805158572, 0.9967550772742764, 0.8354369304414457, 0.9999933243243503, 0.981214634115942, 0.8200241823654049, 0.49862621459669915, 0.9984051431729409, 0.9999933243243503, 0.9940487012742847, 0.9999901057270287]",0.8278329399288565,Paris Berelc,"['Paris', 'Ber', 'el', 'c']",0.6216684267726164,0.95,"{1: '\n        The response and reference answer are semantically equivalent, both correctly identifying Paris Berelc as the actress who plays Skyler on Lab Rats Elite Force. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
when is season seven of game of thrones coming out,"'July 16, 2017'","Guess: Never
Probability: 0.9 

","['Guess', ':', ' Never', '\n', 'Probability', ':', ' ', '0', '.', '9', ' ', '\n', '', '\n', '']","[0.9998624513992797, 0.9999740130508766, 0.9702251084842967, 0.9894100225295295, 0.999961735281401, 0.9999922514562127, 0.9999630464869772, 0.9902861481779522, 0.9999984502816872, 0.2702230790328355, 0.3893351295409687, 0.9953371571522047, 0.9999938011552557, 0.9913374168436646, 0.9999762779146959]",0.8569229400601284,Never,['Never'],0.9702251084842968,0.9,"{0: '\n        The response ""Never"" does not match the reference answer ""July 16, 2017"". The reference answer is a specific date, while the response is a general statement that does not provide any useful information about the release date of season seven of Game of Thrones. Therefore, the response does not meet the criteria for a score of 1, which requires semantic equivalence with the reference answer. [RESULT] 0'}",0.0
who went home on rupaul's drag race season 10 episode 4,'Dusty Ray Bottoms',"Guess: Eureka
Probability: 0.8 

","['Guess', ':', ' Eureka', '\n', 'Probability', ':', ' ', '0', '.', '8', ' ', '\n', '', '\n', '']","[0.9997985768743912, 0.9999871255623689, 0.8470089424333753, 0.9162357138073516, 0.9999611392834034, 0.9999784235841962, 0.9998952260097349, 0.9986610483449404, 0.9999977350285647, 0.6231102813406713, 0.8295909478352522, 0.9980313272408123, 0.9999941587791524, 0.9923714315905733, 0.999986171913518]",0.9402119231766376,Eureka,['Eureka'],0.8470089424333753,0.8,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Dusty Ray Bottoms went home on Rupaul's Drag Race season 10 episode 4, while the response provided is Eureka. These two answers are not the same person, and therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
when did nigeria become a federation of 19 states,'1976',"Guess: 1976
Probability: 0.8 

","['Guess', ':', ' ', '1', '9', '7', '6', '\n', 'Probability', ':', ' ', '0', '.', '8', ' ', '\n', '', '\n', '']","[0.9996752601906087, 0.9999840262101118, 0.995522727101195, 0.9995257720246455, 0.9999585168898854, 0.9821536825473937, 0.9969795658442133, 0.9906815606403002, 0.9999548217221015, 0.9999784235841962, 0.9998717472513625, 0.9947690657842639, 0.9999961853172863, 0.7125240140313496, 0.7206918352032001, 0.9966007778255053, 0.9999921322487635, 0.992327291924547, 0.9999911785905904]",0.9628755348493344,1976,"['1', '9', '7', '6']",0.9946274061260548,0.8,"{1: '\n        The response and reference answer are semantically equivalent, both indicating that Nigeria became a federation of 19 states in 1976. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
when did roller derby first appear in the press,'1922',"Guess: 1935
Probability: 0.7 

","['Guess', ':', ' ', '1', '9', '3', '5', '\n', 'Probability', ':', ' ', '0', '.', '7', ' ', '\n', '', '\n', '']","[0.9997200557734044, 0.9999827149515605, 0.9995227946355622, 0.9998574460087202, 0.9999691257472012, 0.995486694423728, 0.8664367967809389, 0.9932561044511844, 0.9999560137072835, 0.9999835493879601, 0.9999032114269177, 0.9999232351108671, 0.9999982118638471, 0.6519348540537597, 0.5646599127482634, 0.9952498890589643, 0.9999926090786457, 0.9939928695136129, 0.9999864103261001]",0.9404771728521892,1935,"['1', '9', '3', '5']",0.9636609398677652,0.7,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that roller derby first appeared in the press in 1922, while the response provided is 1935. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not match the reference answer. Therefore, the response should be scored as 0. [RESULT] 0'}",0.0
what nba team has the highest winning percentage,'San Antonio Spurs',"Guess: Celtics
Probability: 0.3 

","['Guess', ':', ' Celtics', '\n', 'Probability', ':', ' ', '0', '.', '3', ' ', '\n', '', '\n', '']","[0.9997849926820308, 0.9999903441405488, 0.5017678914626358, 0.9642520381110624, 0.9999436171854099, 0.9999744898630244, 0.9998389741816225, 0.9997679533758232, 0.9999964237340748, 0.12403590600329469, 0.6054608530384546, 0.9961572113494124, 0.9999872447683118, 0.9932219996693938, 0.9999864103261001]",0.8011102430329423,Celtics,['Celtics'],0.5017678914626358,0.3,"{0: ""\n        The response 'Celtics' does not match the reference answer 'San Antonio Spurs'. The Celtics are a different team from the Spurs, and therefore, the response is incorrect. The response does not meet the criteria of being semantically equivalent to the reference answer. [RESULT] 0""}",0.0
if there is a random change in the genetics of a small population it is termed,'genetic drift',"Guess: Genetic drift
Probability: 0.95
","['Guess', ':', ' Genetic', ' drift', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', '', '\n', '']","[0.9997086182094592, 0.9999929667012066, 0.9870591431523585, 0.7514197957389601, 0.9895900036997782, 0.9999491002239199, 0.9999892712787918, 0.9999500538028578, 0.9968241308350262, 0.9999992847447459, 0.9137462324068439, 0.5201535563495322, 0.8342767821588132, 0.9840598092874774, 0.9999991655356624]",0.9198012208212804,Genetic drift,"['Genetic', 'drift']",0.861217614618871,0.95,"{1: ""\n        The response 'Genetic drift' is semantically equivalent to the reference answer 'genetic drift'. Both terms refer to the same concept in genetics, which is the random change in the frequency of a gene variant in a population due to random sampling. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0
who played vincent in nanny mcphee and the big bang,'Oscar Steer',"Guess: Rhys Darby
Probability: 0.95 

","['Guess', ':', ' Rhys', ' Darby', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', ' ', '\n', '', '\n', '']","[0.9998275339040648, 0.9999647152949073, 0.43670714266054445, 0.8318912134003505, 0.9782592163179772, 0.9999579208901681, 0.9999661457096377, 0.999850772237268, 0.9819941001559768, 0.9999963045256735, 0.9371908682433682, 0.69943873765773, 0.31988136749375456, 0.9982010360541569, 0.9999911785905904, 0.9889588413730014, 0.9999867679437159]",0.8567573615708091,Rhys Darby,"['Rhys', 'Darby']",0.6027377827948737,0.95,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Oscar Steer', while the response is 'Rhys Darby'. These two answers are different individuals, and therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
who played the eldest daughter in the sound of music,'Charmian Carr',"Guess: Charmian Carr
Probability: 0.95 

","['Guess', ':', ' Char', 'mian', ' Carr', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', ' ', '\n', '', '\n', '']","[0.9998054882768017, 0.9999915362117303, 0.2618157269080654, 0.9979712482676578, 0.9909616153207235, 0.9852006299052649, 0.9999659073064342, 0.9999823573372132, 0.9999188250646881, 0.9669018029265588, 0.9999973774024795, 0.9730643794470414, 0.8120962998999857, 0.3476465900671611, 0.9981988979841872, 0.9999929667012066, 0.9923743664489073, 0.9999904633477849]",0.8606307129368188,Charmian Carr,"['Char', 'mian', 'Carr']",0.6373679151096174,0.95,"{1: '\n        The response and reference answer are semantically equivalent, both correctly identifying Charmian Carr as the actress who played the eldest daughter in The Sound of Music. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
