question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,extracted_prob,prom46_score,extracted_prom46_score
who is in charge of enforcing the pendleton act of 1883,'United States Civil Service Commission',"Guess: U.S. Civil Service Commission
Probability: 0.8","['Guess', ':', ' U', '.S', '.', ' Civil', ' Service', ' Commission', '\n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.9986781688579064, 1.0, 0.09689959100875369, 0.9999691257472012, 0.9999746090656421, 0.994861677199247, 0.9999995231630692, 0.9999848606494246, 0.9990841201476394, 0.9999755626925523, 1.0, 0.9999998807907248, 0.9999996423722521, 1.0, 0.5297324303404074, 0.9999952316511553]",0.8302240203738409,U.S. Civil Service Commission,"['U', '.S', '.', 'Civil', 'Service', 'Commission']",0.6771354816949205,0.8,"{1: '\n        The response and reference answer are semantically equivalent. Both answers correctly identify the U.S. Civil Service Commission as the entity responsible for enforcing the Pendleton Act of 1883. The response is concise and accurate, meeting the requirements of the instruction. Therefore, the response deserves a score of 1. [RESULT] 1'}",1.0
what is the name of latest version of android,'Oreo',"Guess: Android 12
Probability: 0.8","['Guess', ':', ' Android', ' ', '12', '\n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.9999697217572348, 1.0, 0.9982599547626473, 1.0, 0.7962673424983738, 0.9984579062058433, 0.9999686489394302, 1.0, 1.0, 1.0, 1.0, 0.6299660625864344, 0.9999959469005546]",0.9480692755964524,Android 12,"['Android', '12']",0.8915614400036601,0.8,"{0: '\n        The response ""Android 12"" is not semantically equivalent to the reference answer ""Oreo"". The reference answer refers to the codename of the latest version of Android at the time of the question, while the response refers to the actual version number. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
why was there so much interest in cuba both before and after the civil war,'sugar markets',"Guess: Sugar and Slavery
Probability: 0.8","['Guess', ':', ' Sugar', ' and', ' Sl', 'avery', '\n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.9984771588754697, 1.0, 0.9094268689881155, 0.6077437057366812, 0.7520370725381024, 0.9971983467018689, 0.9971634966465471, 0.9999643576942727, 1.0, 1.0, 1.0, 1.0, 0.7085984323887548, 0.9999958276922101]",0.9159186230954088,Sugar and Slavery,"['Sugar', 'and', 'Sl', 'avery']",0.8023747672662733,0.8,"{0: ""\n        The response does not address the question of why there was so much interest in Cuba both before and after the Civil War. The reference answer specifically mentions 'sugar markets', which implies economic interests related to sugar production and trade. However, the response only mentions 'Sugar and Slavery' without providing any context or explanation about the interest in Cuba. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0""}",0.0
when did veterans day start being called veterans day,"'June 1, 1954'","Guess: 1954
Probability: 0.8","['Guess', ':', ' ', '195', '4', '\n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.9981795372654794, 1.0, 0.9999827149515605, 0.9997519869915059, 0.999998927117538, 0.9947748459281438, 0.9999809268774652, 1.0, 0.9999998807907248, 0.9999974966112362, 1.0, 0.5807272865903035, 0.9999948740268749]",0.958513721204025,1954,"['195', '4']",0.9998754494311444,0.8,"{0: ""\n        The response provided is a year, but the instruction asks for the specific date when Veterans Day started being called Veterans Day. The reference answer provides the exact date, which is 'June 1, 1954'. Therefore, the response does not match the reference answer, and the two are not semantically equivalent. [RESULT] 0""}",0.0
when did big air snowboarding become an olympic sport,'2018',"Guess: 1998
Probability: 0.85","['Guess', ':', ' ', '199', '8', '\n', 'Probability', ':', ' ', '0', '.', '85', '']","[0.9967662104444058, 1.0, 0.9999831917733144, 0.9999618544824983, 0.9999991655356624, 0.9939614230309469, 0.9999783043793048, 1.0, 0.9999998807907248, 0.9999929667012066, 1.0, 0.0065327102221234825, 0.9999969005680498]",0.6786045683884925,1998,"['199', '8']",0.9999805098350628,0.85,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that big air snowboarding became an Olympic sport in 2018, while the response provided states that it became an Olympic sport in 1998. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it is not semantically equivalent to the reference answer. [RESULT] 0'}",0.0
who played in the most world series games,'the New York Yankees',"Guess: Yogi Berra
Probability: 0.9","['Guess', ':', ' Y', 'ogi', ' B', 'erra', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.880787242638516, 1.0, 0.9999853374722016, 0.9998446944204135, 1.0, 0.9999994039539004, 0.9984965312951097, 0.9999723442092405, 1.0, 0.9999998807907248, 1.0, 1.0, 0.3708528094606019, 0.9999940395710211]",0.9230769087442798,Yogi Berra,"['Y', 'ogi', 'B', 'erra']",0.9999573568286664,0.9,"{0: '\n        The response provided is a player, while the reference answer is a team. The instruction asks for the team that played in the most World Series games, not a player. Therefore, the response and reference answer are not semantically equivalent. [RESULT] 0'}",0.0
who sings i can't stop this feeling anymore,'American rock band REO Speedwagon',"Guess: Justin Timberlake
Probability: 0.9","['Guess', ':', ' Justin', ' Timber', 'lake', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9937734910989244, 0.9999984502816872, 0.9981237157626783, 0.9999814036965475, 1.0, 0.9992840650947421, 0.9999755626925523, 1.0, 1.0, 0.9999997615814777, 1.0, 0.12972266012450745, 0.9999947548186583]",0.8540306352761062,Justin Timberlake,"['Justin', 'Timber', 'lake']",0.9993679854254544,0.9,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'American rock band REO Speedwagon', which is a group, while the response is 'Justin Timberlake', an individual singer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
who is the month of may named after,'the Greek Goddess Maia',"Guess: Maia
Probability: 0.9","['Guess', ':', ' Ma', 'ia', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.995372352422731, 1.0, 0.999769264069065, 0.9999996423722521, 0.9993675181589384, 0.9999809268774652, 1.0, 0.9999998807907248, 0.9999998807907248, 1.0, 0.4049668386207551, 0.9999953508594288]",0.927011148364678,Maia,"['Ma', 'ia']",0.9998844465856216,0.9,"{0: ""\n        The response provided is the name of the Greek Goddess Maia, which is indeed the origin of the name of the month of May. However, the response does not explicitly state that the month of May is named after the Greek Goddess Maia. To achieve a score of 1, the response should have been 'the Greek Goddess Maia'. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0""}",0.0
who has the most petroleum in the world,'Venezuela',"Guess: Saudi Arabia
Probability: 0.8","['Guess', ':', ' Saudi', ' Arabia', '\n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.9987250154113392, 1.0, 0.9321685388414771, 0.9999998807907248, 0.9995117188469796, 0.9999755626925523, 1.0, 1.0, 1.0, 1.0, 0.6172630050880783, 0.9999952316511553]",0.9548433937819742,Saudi Arabia,"['Saudi', 'Arabia']",0.9654886989076265,0.8,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Venezuela has the most petroleum in the world, while the response provided states that Saudi Arabia does. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not accurately answer the instruction. Therefore, the appropriate score for this response is 0. [RESULT] 0'}",0.0
who is the sister of for king and country,'Rebecca St. James',"Guess: Rebecca St. James
Probability: 0.95","['Guess', ':', ' Rebecca', ' St', '.', ' James', '\n', 'Probability', ':', ' ', '0', '.', '95', '']","[0.9947065480636144, 1.0, 0.9661307479922359, 0.9999351543518061, 0.9999905825550351, 0.9999974966112362, 0.9968163128734775, 0.9999784235841962, 1.0, 1.0, 0.9999983310727032, 1.0, 0.11450905419111664, 0.9999954700677165]",0.8539621127385857,Rebecca St. James,"['Rebecca', 'St', '.', 'James']",0.9914039410485102,0.95,"{1: ""\n        The response 'Rebecca St. James' is semantically equivalent to the reference answer 'Rebecca St. James'. Both answers correctly identify the sister of For King and Country, which is Rebecca St. James. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0
who developed the first periodic table with 8 columns,'Dmitri Mendeleev',"Guess: Newlands
Probability: 0.7","['Guess', ':', ' New', 'lands', '\n', 'Probability', ':', ' ', '0', '.', '7', '']","[0.9983583266164725, 1.0, 0.21794272652770055, 0.9999990463265931, 0.9959055437284491, 0.9999809268774652, 1.0, 1.0, 0.9999996423722521, 1.0, 0.41795786464781637, 0.9999957084838798]",0.8186169446607645,Newlands,"['New', 'lands']",0.466843141409958,0.7,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Dmitri Mendeleev developed the first periodic table with 8 columns, while the response provided is Newlands. Newlands is known for his work on the periodic table, but he did not develop the first one with 8 columns. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
who plays skyler on lab rats elite force,'Paris Berelc',"Guess: Paris Berelc
Probability: 0.8","['Guess', ':', ' Paris', ' Ber', 'el', 'c', '\n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.904450560596767, 1.0, 0.9881230049497308, 0.9996042626216145, 0.9999501729989249, 0.9999998807907248, 0.9980693255949636, 0.9999723442092405, 1.0, 0.9999998807907248, 0.9971965686817806, 1.0, 0.044025812729972184, 0.9999947548186583]",0.7933668598561308,Paris Berelc,"['Paris', 'Ber', 'el', 'c']",0.99690633198309,0.8,"{1: '\n        The response and reference answer are semantically equivalent, both correctly identifying Paris Berelc as the actress who plays Skyler on Lab Rats Elite Force. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
when is season seven of game of thrones coming out,"'July 16, 2017'","Guess: Never
Probability: 0.9","['Guess', ':', ' Never', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9849040459354078, 1.0, 0.8669850126359482, 0.9965292693900499, 0.9999686489394302, 1.0, 0.9999998807907248, 0.6513536176006721, 0.9999985694905718, 0.6577768215558469, 0.9999939203633587]",0.91234957919358,Never,['Never'],0.8669850126359482,0.9,"{0: '\n        The response ""Never"" does not match the reference answer ""July 16, 2017"". The reference answer is a specific date, while the response is a general statement that does not provide any useful information about the release date of season seven of Game of Thrones. Therefore, the response does not meet the criteria for a score of 1, which requires semantic equivalence with the reference answer. [RESULT] 0'}",0.0
who went home on rupaul's drag race season 10 episode 4,'Dusty Ray Bottoms',"Guess: Dusty Ray Bottoms
Probability: 0.7","['Guess', ':', ' Dust', 'y', ' Ray', ' Bottom', 's', '\n', 'Probability', ':', ' ', '0', '.', '7', '']","[0.999393592649905, 1.0, 0.9395274047578206, 1.0, 0.9986996891986569, 0.9998779445874487, 0.9999929667012066, 0.9975189882253994, 0.9999723442092405, 1.0, 0.9999998807907248, 0.9999997615814777, 1.0, 0.28903162640177604, 0.999994397195003]",0.9164844908697986,Dusty Ray Bottoms,"['Dust', 'y', 'Ray', 'Bottom', 's']",0.9873193764775942,0.7,"{1: ""\n        The response and reference answer are semantically equivalent, both answering the question by identifying the contestant who was eliminated from RuPaul's Drag Race in Season 10, Episode 4. The response correctly identifies Dusty Ray Bottoms as the contestant who went home. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0
when did nigeria become a federation of 19 states,'1976',"Guess: 1976
Probability: 0.8","['Guess', ':', ' ', '197', '6', '\n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.9975778263778192, 1.0, 0.9999974966112362, 0.970684737503044, 0.9999480274500658, 0.9964020235863599, 0.9999755626925523, 1.0, 1.0, 0.9999996423722521, 1.0, 0.5544953355858255, 0.9999957084838798]",0.9530191564421256,1976,"['197', '6']",0.985207738774952,0.8,"{1: '\n        The response and reference answer are semantically equivalent, both indicating that Nigeria became a federation of 19 states in 1976. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
when did roller derby first appear in the press,'1922',"Guess: 1935
Probability: 0.7","['Guess', ':', ' ', '193', '5', '\n', 'Probability', ':', ' ', '0', '.', '7', '']","[0.9825181143253319, 1.0, 0.9999994039539004, 0.6940963735058086, 0.9379302417288141, 0.996818089751383, 0.9999754434898208, 1.0, 0.9999998807907248, 1.0, 1.0, 0.5096785781625586, 0.9999957084838798]",0.917167141159363,1935,"['193', '5']",0.806854373096779,0.7,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that roller derby first appeared in the press in 1922, while the response provided is 1935. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not match the reference answer. Therefore, the response should be scored as 0. [RESULT] 0'}",0.0
what nba team has the highest winning percentage,'San Antonio Spurs',"Guess: Boston Celtics
Probability: 0.65","['Guess', ':', ' Boston', ' Celtics', '\n', 'Probability', ':', ' ', '0', '.', '65', '']","[0.9982202788899673, 1.0, 0.4616319429322586, 0.9999412332751231, 0.9990876899006181, 0.9999723442092405, 1.0, 0.9999998807907248, 1.0, 1.0, 0.0028968634352782505, 0.9999963045256735]",0.575993907864502,Boston Celtics,"['Boston', 'Celtics']",0.6794150530676177,0.65,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that the San Antonio Spurs have the highest winning percentage, while the response states that the Boston Celtics have the highest winning percentage. These two teams are different, and therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
if there is a random change in the genetics of a small population it is termed,'genetic drift',"Guess: Genetic drift
Probability: 0.8","['Guess', ':', ' Genetic', ' drift', '\n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.999115653794611, 1.0, 0.30998022711287093, 0.1823849495194874, 0.9984896379206886, 0.9999685297375228, 1.0, 0.9999998807907248, 0.999991059383269, 1.0, 0.24880777777798815, 0.9999954700677165]",0.700799674573509,Genetic drift,"['Genetic', 'drift']",0.2377724291712985,0.8,"{1: ""\n        The response 'Genetic drift' is semantically equivalent to the reference answer 'genetic drift'. Both terms refer to the same concept in genetics, which is the random change in the frequency of a gene variant in a population due to random sampling. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0
who played vincent in nanny mcphee and the big bang,'Oscar Steer',"Guess: Oscar Steer
Probability: 0.9","['Guess', ':', ' Oscar', ' Ste', 'er', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9930890134003877, 1.0, 0.41238929415632, 0.9999601856829804, 0.9999998807907248, 0.9992854935942628, 0.9999784235841962, 1.0, 0.9999998807907248, 0.99995970888311, 1.0, 0.43043029077805994, 0.9999940395710211]",0.874959151933375,Oscar Steer,"['Oscar', 'Ste', 'er']",0.7443262686712595,0.9,"{1: ""\n        The response 'Oscar Steer' matches the reference answer 'Oscar Steer', indicating that the response correctly identifies the actor who played Vincent in Nanny McPhee and the Big Bang. Therefore, the response is semantically equivalent to the reference answer, fulfilling the criteria for a score of 1. [RESULT] 1""}",1.0
who played the eldest daughter in the sound of music,'Charmian Carr',"Guess: Charmian Carr
Probability: 0.95","['Guess', ':', ' Charm', 'ian', ' Carr', '\n', 'Probability', ':', ' ', '0', '.', '95', '']","[0.9995704351179442, 1.0, 0.9971224855494557, 0.9999145342443286, 0.9999996423722521, 0.9986687762565647, 0.9999809268774652, 1.0, 0.9999998807907248, 0.995929073062702, 1.0, 0.32547362951018355, 0.9999959469005546]",0.9166555487175072,Charmian Carr,"['Charm', 'ian', 'Carr']",0.9990113258971668,0.95,"{1: '\n        The response and reference answer are semantically equivalent, both correctly identifying Charmian Carr as the actress who played the eldest daughter in The Sound of Music. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
who plays andy's teacher in parks and rec,'Danielle Bisutti',"Guess: Patricia Clarkson
Probability: 0.2","['Guess', ':', ' Patricia', ' Clarkson', '\n', 'Probability', ':', ' ', '0', '.', '2', '']","[0.9997319701774435, 1.0, 0.9110097678876257, 0.9991747995713526, 0.9980658818288453, 0.9999755626925523, 1.0, 1.0, 0.9999998807907248, 0.9999990463265931, 0.47809652295248656, 0.9999834301824576]",0.9328433440812246,Patricia Clarkson,"['Patricia', 'Clarkson']",0.9540744217495104,0.2,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Danielle Bisutti', while the response is 'Patricia Clarkson'. These two answers are different individuals, and neither of them played Andy's teacher in Parks and Recreation. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
in which channel fifa world cup will be broadcasted,'NBC',"Guess: Fox Sports
Probability: 0.3","['Guess', ':', ' Fox', ' Sports', '\n', 'Probability', ':', ' ', '0', '.', '3', '']","[0.9996152213196005, 1.0, 0.8124522856434239, 0.9483783985003911, 0.9963358685923166, 0.9999686489394302, 1.0, 1.0, 1.0, 1.0, 0.14854862295787918, 0.9999890328655275]",0.8344603383819281,Fox Sports,"['Fox', 'Sports']",0.877788241842241,0.3,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that the FIFA World Cup will be broadcasted on NBC, while the response states that it will be broadcasted on Fox Sports. These two channels are different, and therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
what is a large body of water that flows through land,'River',"Guess: River
Probability: 0.8","['Guess', ':', ' River', '\n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.9979066654418526, 1.0, 0.976693325522527, 0.9989649053774278, 0.9999754434898208, 1.0, 0.9999998807907248, 0.9999998807907248, 1.0, 0.5365920116223315, 0.9999960661089133]",0.9426845140961914,River,['River'],0.9766933255225272,0.8,"{1: ""\n        The response 'River' is semantically equivalent to the reference answer 'River'. Both answers correctly identify a large body of water that flows through land. Therefore, the response meets the criteria specified in the score rubric and receives a score of 1. [RESULT] 1""}",1.0
who played all the carly's on general hospital,'Jennifer Bransford',"Guess: Laura Wright
Probability: 0.9","['Guess', ':', ' Laura', ' Wright', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9835724356776356, 1.0, 0.8595759767487966, 0.9992080051994748, 0.997796157958308, 0.9999755626925523, 1.0, 0.9999998807907248, 0.9999976158197796, 0.9999997615814777, 0.19391865996750426, 0.9999953508594288]",0.8599030923939673,Laura Wright,"['Laura', 'Wright']",0.9267659882864472,0.9,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Jennifer Bransford', while the response is 'Laura Wright'. These two answers refer to different individuals, and thus, they cannot be considered equivalent. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
an object that has mass and occupies space is known as,'matter',"Guess: matter
Probability: 0.9","['Guess', ':', ' matter', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9577998046666625, 1.0, 0.777285990559986, 0.9982882287963689, 0.9999783043793048, 1.0, 0.9999998807907248, 0.9999251421693931, 1.0, 0.7685006580686223, 0.9999955892755636]",0.9503485094909542,matter,['matter'],0.777285990559986,0.9,"{1: ""\n        The response 'matter' is semantically equivalent to the reference answer 'matter'. Both terms refer to the same concept, which is an object that has mass and occupies space. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0
who sang the original blinded by the light,'Bruce Springsteen',"Guess: Manfred Mann
Probability: 0.95","['Guess', ':', ' Man', 'fred', ' Mann', '\n', 'Probability', ':', ' ', '0', '.', '95', '']","[0.9953775492697288, 1.0, 0.9993770429240776, 0.9999988079084972, 0.9999988079084972, 0.1644620545147771, 0.9999784235841962, 1.0, 0.9999998807907248, 0.9999830725678546, 1.0, 0.13299434589768225, 0.9999957084838798]",0.7449425856048028,Manfred Mann,"['Man', 'fred', 'Mann']",0.9997915099441628,0.95,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Bruce Springsteen originally sang 'Blinded by the Light', while the response suggests that Manfred Mann sang the song. Although Manfred Mann did cover the song, the original version was sung by Bruce Springsteen. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
