question,target,response,ans_tok,tok_prob,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,extracted_prob,prom46_score,extracted_prom46_score
who is next in line to be the monarch of england,"'Charles, Prince of Wales'","

Guess: Prince William
Probability: 0.8","['\n', '\n', 'Gu', 'ess', ':', 'Prince', 'William', '\n', 'Pro', 'b', 'ability', ':', '', '0', '.', '8', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7561859930349493, 1.0, 0.6919667051553079, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7029360963731892, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9428634643554688,Prince William,"['Prince', 'William']",0.8695895543501826,0.8,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer correctly identifies Charles, Prince of Wales as the next in line to be the monarch of England, while the response provided incorrectly identifies Prince William. This discrepancy results in a score of 0. [RESULT] 0'}",0.0
who is in charge of enforcing the pendleton act of 1883,'United States Civil Service Commission',"

Guess: The U.S. Congress

Probability: 0.8","['\n', '\n', 'Gu', 'ess', ':', 'The', 'U', '.', 'S', '.', 'Congress', '\n', '\n', 'Pro', 'b', 'ability', ':', '', '0', '.', '8', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.6768470467070425, 0.15489883046940248, 1.0, 1.0, 1.0, 0.5214338405445532, 1.0, 0.8301667161401279, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8688607215881348,The U.S. Congress,"['ess', 'The', 'U', '.', 'S', '.', 'Congress']",0.6602020088139314,0.8,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The Pendleton Act of 1883 established the United States Civil Service Commission, which was responsible for enforcing the act. The U.S. Congress passed the act, but it is not the entity in charge of enforcing it. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
what is the name of latest version of android,'Oreo',"

Guess: Android 12

Probability: 0.8","['\n', '\n', 'Gu', 'ess', ':', 'Android', '', '1', '2', '\n', '\n', 'Pro', 'b', 'ability', ':', '', '0', '.', '8', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4195782997649641, 1.0, 0.47494937048896907, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.704159709342278, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9064765572547911,Android 12,"['Android', '1', '2']",0.7486365151675898,0.8,"{0: '\n        The response ""Android 12"" is not semantically equivalent to the reference answer ""Oreo"". The reference answer refers to the codename of the latest version of Android at the time of the question, while the response refers to the actual version number. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
why was there so much interest in cuba both before and after the civil war,'sugar markets',"

Guess: The Cuban Revolution and the Cold War.

Probability: 0.8","['\n', '\n', 'Gu', 'ess', ':', 'The', 'Cub', 'an', 'Revolution', 'and', 'the', 'Cold', 'War', '.', '\n', '\n', 'Pro', 'b', 'ability', ':', '', '0', '.', '8', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.5737357594516711, 0.565208036734951, 1.0, 1.0, 1.0, 1.0, 0.15432116836329343, 1.0, 0.4782703848755101, 1.0, 0.8149591119450291, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8542917370796204,The Cuban Revolution and the Cold War.,"['The', 'Cub', 'an', 'Revolution', 'and', 'the', 'Cold', 'War', '.']",0.6605276873523183,0.8,"{0: '\n        The response does not address the reason for the interest in Cuba before and after the Civil War. It only mentions the Cuban Revolution and the Cold War, which are not directly related to the question. The reference answer correctly identifies sugar markets as the reason for the interest in Cuba. Therefore, the response and reference answer are not semantically equivalent. [RESULT] 0'}",0.0
when did veterans day start being called veterans day,"'June 1, 1954'","

Guess: 1954
Probability: 0.8","['\n', '\n', 'Gu', 'ess', ':', '', '1', '9', '5', '4', '\n', 'Pro', 'b', 'ability', ':', '', '0', '.', '8', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7680006170209411, 1.0, 1.0, 0.49917173423319594, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.953192412853241,1954,"['1', '9', '5', '4']",0.9361391157547018,0.8,"{0: ""\n        The response provided is a year, but the instruction asks for the specific date when Veterans Day started being called Veterans Day. The reference answer provides the exact date, which is 'June 1, 1954'. Therefore, the response does not match the reference answer, and it does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
when did big air snowboarding become an olympic sport,'2018',"

Guess: 2006

Probability: 0.8","['\n', '\n', 'Gu', 'ess', ':', '', '2', '0', '0', '6', '\n', '\n', 'Pro', 'b', 'ability', ':', '', '0', '.', '8', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7962012198823432, 1.0, 0.609744311353304, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9661749005317688,2006,"['2', '0', '0', '6']",0.9446168966349564,0.8,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that big air snowboarding became an Olympic sport in 2018, while the response suggests it was in 2006. This discrepancy indicates that the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
who played in the most world series games,'the New York Yankees',"sure! Here is my answer:

Guess: Barry Bonds
Probability: 0.7","['s', 'ure', '!', 'Here', 'is', 'my', 'answer', ':', '\n', '\n', 'Gu', 'ess', ':', 'Barry', 'B', 'onds', '\n', 'Pro', 'b', 'ability', ':', '', '0', '.', '7', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.17253590232114882, 1.0, 0.6898760139526414, 1.0, 0.7367314765483636, 1.0, 0.672391785178791, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.048193079623337916, 1.0, 1.0, 1.0, 0.8342534606290727, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3001690946882303, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7567143440246582,Barry Bonds,"['Barry', 'B', 'onds']",0.3639107568706316,0.7,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer refers to a team, while the response provided is a player. The instruction asks for the team that has played in the most World Series games, not a player. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
who sings i can't stop this feeling anymore,'American rock band REO Speedwagon',"_
Probability: 0.8","['_', '\n', 'Pro', 'b', 'ability', ':', '', '0', '.', '8', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.008612074623261598, 0.8431882100992263, 0.13255050576377803, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9405271793423693, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5288641452789307,FAILED TO PARSE,[],,-1.0,"{0: ""\n        The response failed to parse, which means it was not understood by the system. This is not equivalent to the reference answer, which correctly identifies the American rock band REO Speedwagon as the singers of the song 'I Can't Stop This Feeling Anymore'. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
who is the month of may named after,'the Greek Goddess Maia',"

Guess: Maia
Probability: 0.5","['\n', '\n', 'Gu', 'ess', ':', 'Ma', 'ia', '\n', 'Pro', 'b', 'ability', ':', '', '0', '.', '5', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.12029977503009563, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.79982311580488, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4514403154266139, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8315225839614868,Maia,"['Ma', 'ia']",1.0,0.5,"{0: ""\n        The response provided is the name of the Greek Goddess Maia, which is indeed the origin of the name of the month of May. However, the response does not explicitly state that the month of May is named after the Greek Goddess Maia. To achieve a score of 1, the response should have been 'the Greek Goddess Maia'. Therefore, the response is not semantically equivalent to the reference answer, and the score is 0. [RESULT] 0""}",0.0
who has the most petroleum in the world,'Venezuela',"...

Guess: Saudi Arabia
Probability: 0.8","['...', '\n', '\n', 'Gu', 'ess', ':', 'Sa', 'udi', 'Arab', 'ia', '\n', 'Pro', 'b', 'ability', ':', '', '0', '.', '8', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.16088864197342134, 0.6728347893432218, 0.8083705219071051, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6856149055329819, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.277423287106139, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8148231506347656,Saudi Arabia,"['Sa', 'udi', 'Arab', 'ia']",1.0,0.8,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Venezuela has the most petroleum in the world, while the response states that Saudi Arabia does. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not provide the correct information according to the reference answer. Therefore, the response should be scored as 0. [RESULT] 0'}",0.0
who is the sister of for king and country,'Rebecca St. James',"/Guess: Elizabeth
Probability: 0.8","['/', 'Gu', 'ess', ':', 'Elizabeth', '\n', 'Pro', 'b', 'ability', ':', '', '0', '.', '8', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.007521046906748017, 0.8169496307503405, 1.0, 1.0, 0.4895146030749484, 0.10783044244672306, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7426780395586444, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5738328099250793,Elizabeth,['Elizabeth'],0.4895146030749484,0.8,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Rebecca St. James', which is the sister of the character 'For King and Country' in the movie 'Blue Like Jazz'. The response 'Elizabeth' does not match this character or any other character in the movie. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
who developed the first periodic table with 8 columns,'Dmitri Mendeleev',"

Guess: Dmitri Mendeleev
Probability: 0.9","['\n', '\n', 'Gu', 'ess', ':', 'D', 'mit', 'ri', 'M', 'ende', 'le', 'ev', '\n', 'Pro', 'b', 'ability', ':', '', '0', '.', '9', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.6795577156482495, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.669780258662733, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5297670687139626, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9373896718025208,Dmitri Mendeleev,"['D', 'mit', 'ri', 'M', 'ende', 'le', 'ev']",0.9463076160809264,0.9,"{1: ""\n        The response 'Dmitri Mendeleev' is semantically equivalent to the reference answer 'Dmitri Mendeleev'. Both answers correctly identify the scientist who developed the first periodic table with 8 columns. Therefore, the response meets the criteria for a score of 1 according to the score rubric. [RESULT] 1""}",1.0
