question,target,response,ans_tok,tok_prob,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,infosel_logit,prom46_score,extracted_prom46_score
how old was monica lewinsky during the affair,"'Monica Samille Lewinsky (born July 23, 1973) is an American woman with whom United States President Bill Clinton admitted to having had an ""improper relationship"" while she worked at the White House in 1995 and 1996.'","19. 
","['1', '9', '.', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.34597764992327257, 0.9990435458676131, 0.09221854442034769, 0.8925409793044666, 0.9571046699085303, 0.9988086129464561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5483865141868591,19.,"['1', '9', '.']",0.3170664148401544,0.0,"{0: ""\n        The response provided is a single number, which does not provide enough context to determine if it is related to Monica Lewinsky's age during the affair. The reference answer provides a clear timeline of events and specifies that the affair occurred in 1995 and 1996. Without this context, it is impossible to determine if the number 19 is accurate or not. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0""}",0.0
how long was frank sinatra famous,"'Beginning his musical career in the swing era with Harry James and Tommy Dorsey , Sinatra found unprecedented success as a solo artist from the early to mid-1940s after being signed to Columbia Records in 1943.'","1940s-1990s 
","['1', '9', '4', '0', 's', '-', '1', '9', '9', '0', 's', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.5282832200871178, 0.9994225262570922, 0.9360197430330015, 0.9910580857302943, 0.9594877979818228, 0.8217744601794598, 0.29044373337550955, 0.9999996423722521, 0.9395484505676513, 0.7942691730463154, 0.9976798607769909, 0.9221566235806392, 0.9985198267031784, 0.9999235926822448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8325658440589905,1940s-1990s,"['1', '9', '4', '0', 's', '-', '1', '9', '9', '0', 's']",0.7979499404457289,0.0,"{0: ""\n        The response provided is a time frame, which is a correct way to answer the question about how long someone was famous. However, it lacks context and details that would make it semantically equivalent to the reference answer. The reference answer provides a more comprehensive explanation of Frank Sinatra's career, including his early years and the record label he was signed to. Therefore, while the response is factually correct, it does not fully meet the criteria for a score of 1 because it does not provide the same level of detail and context as the reference answer. [RESULT] 0""}",0.0
how much is jk rowling worth,"""The 2008 Sunday Times Rich List estimated Rowling's fortune at £560 million ($798 million), ranking her as the twelfth richest woman in the United Kingdom.""","$1 Billion 
","['$', '1', ' Billion', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9532531828958412, 0.8421909918055306, 0.19845082065015257, 0.9039769755141768, 0.9970253050429787, 0.9996591776453729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7235988974571228,$1 Billion,"['$', '1', 'Billion']",0.5421139525848933,0.0,"{0: '\n        The response and reference answer are not semantically equivalent. The reference answer provides a specific figure from a reputable source, while the response provides a rounded figure without any source or context. The response does not provide enough information to determine its accuracy or reliability. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
how big is auburndale florida,"'According to the U.S Census estimates of 2005, the city had a population of 12,381.'","2.7 square miles 
","['2', '.', '7', ' square', ' miles', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.23316083314711358, 0.7361211245612969, 0.14776388450359368, 0.7550429479792495, 0.9964442773535858, 0.7182865093666438, 0.9978100441378397, 0.999908813205834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.58477383852005,2.7 square miles,"['2', '.', '7', 'square', 'miles']",0.4530222892869251,0.0,"{0: '\n        The response and reference answer are not semantically equivalent. The reference answer provides information about the population of Auburndale, Florida, while the response gives the size of the city in square miles. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
"how old is kirk douglas, the actor?","'Kirk Douglas (born Issur Danielovitch, ; December 9, 1916) is an American stage and film actor, film producer and author.'","98 
","['9', '8', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.6458320040575358, 0.8703511509849395, 0.8489603754513684, 0.9965308083968205, 0.9993771620009405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8617560267448425,98,"['9', '8']",0.7497337047741595,0.0,"{0: '\n        The response provided is a number, which is the age of Kirk Douglas. The reference answer, however, is a string that includes the name of the actor and his birth name. Since the response and reference answer are not semantically equivalent, the score is 0. [RESULT] 0'}",0.0
how old is the singer bob seger,"'Robert Clark ""Bob"" Seger (born May 6, 1945) is an American rock and roll singer-songwriter , guitarist and pianist .'","78 
","['7', '8', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9835543297294576, 0.3903075205499374, 0.923321238393365, 0.9988230030965355, 0.9996666827679782, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.812419593334198,78,"['7', '8']",0.6195874851567453,0.0,"{0: '\n        The response provided is a single integer, which does not convey any semantic information about the singer Bob Seger. The reference answer, however, provides a comprehensive description of Bob Seger, including his name, birth date, and profession. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0'}",0.0
how long was richard nixon a president,"'Richard Milhous Nixon (January 9, 1913 – April 22, 1994) was the 37th President of the United States , serving from 1969 to 1974, when he became the only president to resign the office.'",Roughly 4 years ,"['Rough', 'ly', ' ', '4', ' years', ' ', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.0027591746160428644, 0.9919087493774186, 0.9457986621241191, 0.689554182574373, 0.9937249892882404, 0.3855138928395425, 0.0045422755787782884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1633695513010025,Roughly 4 years,"['Rough', 'ly', '4', 'years']",0.2080996639180563,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. While the response does provide an approximation of the time Richard Nixon served as president, it lacks specificity and context. The reference answer provides a complete and accurate description of Richard Nixon's presidency, including the exact duration of his term and the historical significance of his resignation. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
how old were the twin towers when destroyed,"'The original World Trade Center featured landmark twin towers, which opened on April 4, 1973 and were destroyed in the September 11 attacks of 2001, along with 7 World Trade Center.'","11 years old 
","['1', '1', ' years', ' old', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.8919305831988563, 0.9883836812440437, 0.9774726828488047, 0.21924316263405555, 0.6296715602991811, 0.99771154314142, 0.9995549514655627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7374706268310547,11 years old,"['1', '1', 'years', 'old']",0.6592829240713749,0.0,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that the Twin Towers were opened on April 4, 1973 and were destroyed in the September 11 attacks of 2001. However, the response states that the Twin Towers were 11 years old when destroyed. This does not provide the correct information about when the Twin Towers were built or destroyed. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
how are the # of electrons in each shell determined,"'Each shell can contain only a fixed number of electrons: The 1st shell can hold up to two electrons, the 2nd shell can hold up to eight electrons, the 3rd shell can hold up to 18, and 4th shell can hold up to 32 and so on.'","By the Aufbau principle. 
","['By', ' the', ' Aufbau', ' principle', '.', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.11715859028641856, 0.8560036378303952, 0.3219156362765212, 0.8301062515920864, 0.7737157896424145, 0.9815602203874412, 0.9994308613530292, 0.9998629281127636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6145251393318176,By the Aufbau principle.,"['By', 'the', 'Aufbau', 'principle', '.']",0.4606185170873585,0.0,"{0: '\n        The response does not provide the necessary information about the number of electrons in each shell. It only mentions the Aufbau principle, which is a method used to determine the electronic configuration of atoms, but it does not explain how the number of electrons in each shell is determined. The reference answer, on the other hand, clearly states the maximum number of electrons each shell can hold. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0'}",0.0
how many presidents of the us,"'There have been 43 people sworn into office, and 44 presidencies, as Grover Cleveland served two non-consecutive terms and is counted chronologically as both the 22nd and 24th president.'","46 
","['4', '6', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9980738380980111, 0.9968561142122966, 0.9750873258248068, 0.9993015640782903, 0.9997557998188561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9937698841094972,46,"['4', '6']",0.9974647903276268,0.0,"{0: '\n        The response provided is a single integer, which does not convey the same information as the reference answer. The reference answer provides context and explanation about the number of presidents and presidencies, while the response simply states a number without any additional information. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0'}",0.0
how old is beatrice author,"'Beatrice ""Bea"" Arthur (May 13, 1922 – April 25, 2009) was an American actress, comedienne, and singer whose career spanned seven decades.'","79 
","['7', '9', ' ', '\n', '<end_of_turn>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.21535609191265992, 0.09558346519176628, 0.8532859357625816, 0.9940766190249731, 0.9996428573454392, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4450203478336334,79,"['7', '9']",0.1434729295552598,0.0,"{0: ""\n        The response provided is a single number, 79, which does not convey any semantic information about the instruction given. The instruction asks for information about the age of Beatrice Arthur, but the response does not mention her name or provide any context that would indicate it is referring to her. The reference answer provides a clear and detailed response about Beatrice Arthur's life and career, including her age at the time of her death. Therefore, the response does not meet the criteria for a score of 1, as it is not semantically equivalent to the reference answer. [RESULT] 0""}",0.0
