question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,prom46_score,extracted_prom46_score,infosel_logit
who plays skyler on lab rats elite force,'Paris Berelc',Paris Berelc,"['Paris', ' Ber', 'el', 'c', '']","[0.9989626450738448, 0.9990209398869709, 0.999960424081182, 0.9999994039539004, 0.9994382439611917]",0.999476233276165,Paris Berelc,"['Paris', 'Ber', 'el', 'c']",0.999485730830531,"{1: '\n        The response and reference answer are semantically equivalent, both correctly identifying Paris Berelc as the actress who plays Skyler on Lab Rats Elite Force. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
when is season seven of game of thrones coming out,"'July 16, 2017'",Never,"['Never', '']","[0.9312873462113009, 0.7767648155013531]",0.8505240993990505,Never,['Never'],0.9312873462113008,"{0: '\n        The response ""Never"" does not match the reference answer ""July 16, 2017"". The reference answer is a specific date, while the response is a general statement that does not provide any useful information about the release date of Game of Thrones season seven. Therefore, the response does not meet the criteria for a score of 1, which requires semantic equivalence with the reference answer. [RESULT] 0'}",0.0,0.0
who went home on rupaul's drag race season 10 episode 4,'Dusty Ray Bottoms',Aquaria,"['Aqu', 'aria', '']","[0.006620232061492479, 0.9999834301824576, 0.9897081587916112]",0.1871218011453631,Aquaria,"['Aqu', 'aria']",0.081364134392588,"{0: ""\n        The response 'Aquaria' does not match the reference answer 'Dusty Ray Bottoms'. The instruction asked for the person who went home on Rupaul's Drag Race Season 10 Episode 4, and the reference answer correctly identifies Dusty Ray Bottoms as the contestant who was eliminated in that episode. The response 'Aquaria', however, is incorrect as she did not go home during that episode. Therefore, the response and reference answer are not semantically equivalent, and the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
when did nigeria become a federation of 19 states,'1976',1967,"['196', '7', '']","[0.8807928863002493, 0.9995643606924682, 0.9998270572365549]",0.9583772200302616,1967,"['196', '7']",0.9383012193838302,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Nigeria became a federation of 19 states in 1976, while the response provided is 1967. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not match the correct year stated in the reference answer. Therefore, the response should be scored as 0. [RESULT] 0'}",0.0,0.0
when did roller derby first appear in the press,'1922',1935,"['193', '5', '']","[0.9887675516416601, 0.9716067699047432, 0.9988780701807953]",0.9863530810075282,1935,"['193', '5']",0.9801496044161702,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that roller derby first appeared in the press in 1922, while the response provided is 1935. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not match the reference answer. Therefore, the response should be scored as 0. [RESULT] 0'}",0.0,0.0
what nba team has the highest winning percentage,'San Antonio Spurs',Boston Celtics,"['Boston', ' Celtics', '']","[0.6305132561984044, 0.9999525569523513, 0.9349007194751077]",0.8384548933715149,Boston Celtics,"['Boston', 'Celtics']",0.7940298122412958,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that the San Antonio Spurs have the highest winning percentage, while the response states that the Boston Celtics have the highest winning percentage. The two teams are different, and therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
if there is a random change in the genetics of a small population it is termed,'genetic drift',Genetic drift,"['Gen', 'etic', ' drift', '']","[0.962329834577232, 1.0, 0.9998585185944592, 0.8175101325387178]",0.9417571179583232,Genetic drift,"['Gen', 'etic', 'drift']",0.987235659092281,"{1: ""\n        The response 'Genetic drift' is semantically equivalent to the reference answer 'genetic drift', which means that the response correctly identifies the concept of genetic drift as a random change in the genetics of a small population. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
who played vincent in nanny mcphee and the big bang,'Oscar Steer',Oscar Steer,"['O', 'scar', ' Ste', 'er', '']","[0.9821058484619005, 0.9973287602791535, 0.9999510073827051, 0.9999995231630692, 0.9990728161690957]",0.9956677939526934,Oscar Steer,"['O', 'scar', 'Ste', 'er']",0.9948183532171724,"{1: '\n        The response and reference answer are semantically equivalent, both correctly identifying Oscar Steer as the actor who played Vincent in Nanny McPhee and the Big Bang. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
who played the eldest daughter in the sound of music,'Charmian Carr',Charmian Carr,"['Ch', 'arm', 'ian', ' Carr', '']","[0.7134908985342399, 0.9999104818395897, 0.9998544666422595, 0.9999974966112362, 0.9994975470083919]",0.9345733636397964,Charmian Carr,"['Ch', 'arm', 'ian', 'Carr']",0.9190122822338826,"{1: '\n        The response and reference answer are semantically equivalent, as they both correctly identify Charmian Carr as the actress who played the eldest daughter in The Sound of Music. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
who plays andy's teacher in parks and rec,'Danielle Bisutti',Paula Pell,"['Paul', 'a', ' Pell', '']","[0.753820435692227, 0.9999966621509202, 0.9590650216660754, 0.9997880907927125]",0.9220524307972474,Paula Pell,"['Paul', 'a', 'Pell']",0.8975076721172773,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Danielle Bisutti', while the response is 'Paula Pell'. These two answers are different individuals, and therefore, they cannot be considered semantically equivalent. The response does not correctly identify the actress who plays Andy's teacher in Parks and Recreation. [RESULT] 0""}",0.0,0.0
in which channel fifa world cup will be broadcasted,'NBC',FOX,"['FOX', '']","[0.29025073638219745, 0.5385908804071311]",0.3953813344695293,FOX,['FOX'],0.2902507363821974,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that the FIFA World Cup will be broadcasted on NBC, while the response states that it will be broadcasted on FOX. These two channels are different, and therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
what is a large body of water that flows through land,'River',River,"['River', '']","[0.9951138801415922, 0.9931167599120541]",0.9941148185143052,River,['River'],0.9951138801415924,"{1: ""\n        The response 'River' is semantically equivalent to the reference answer 'River'. Both answers correctly identify a large body of water that flows through land. Therefore, the response meets the criteria outlined in the score rubric and receives a score of 1. [RESULT] 1""}",1.0,0.0
who played all the carly's on general hospital,'Jennifer Bransford',Laura Wright,"['Laura', ' Wright', '']","[0.9892254409251389, 0.9989589572639289, 0.9916275718437264]",0.9932620412717772,Laura Wright,"['Laura', 'Wright']",0.9940802859756988,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Jennifer Bransford', while the response is 'Laura Wright'. These two answers refer to different individuals, and thus, they cannot be considered semantically equivalent. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
an object that has mass and occupies space is known as,'matter',Matter,"['M', 'atter', '']","[0.9388449718188878, 0.9980715817858417, 0.9667803406506476]",0.9675968853912074,Matter,"['M', 'atter']",0.9680054163458804,"{1: ""\n        The response 'Matter' is semantically equivalent to the reference answer 'matter'. Both terms refer to the same concept, which is an object that has mass and occupies space. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
who sang the original blinded by the light,'Bruce Springsteen',Manfred Mann,"['Man', 'fred', ' Mann', '']","[0.9992388324654298, 0.9999966621509202, 0.999989509692113, 0.34831894272962405]",0.7680864395984238,Manfred Mann,"['Man', 'fred', 'Mann']",0.9997416048607014,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Bruce Springsteen originally sang 'Blinded by the Light', while the response suggests that Manfred Mann performed a cover version of the song. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
who is the yellow rose of texas named after,'Emily D. West',Emily West de Zavala,"['Emily', ' West', ' de', ' Z', 'av', 'ala', '']","[0.9994509851736229, 0.5530018485344868, 0.7472743316571452, 0.9998999934056427, 0.9998147830755191, 0.9999858142961154, 0.9911460261122383]",0.8801728425356778,Emily West de Zavala,"['Emily', 'West', 'de', 'Z', 'av', 'ala']",0.8629249336062139,"{1: '\n        The response and reference answer are semantically equivalent. Both answers correctly identify the person the yellow rose of Texas is named after as Emily West de Zavala. The difference in spelling of the last name does not affect the semantic equivalence of the answers. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
who sings the song i can see clearly now the rain is gone,'Johnny Nash',Johnny Nash,"['Johnny', ' Nash', '']","[0.9999274068115733, 0.9997942870865237, 0.9988140835441432]",0.9995118025038808,Johnny Nash,"['Johnny', 'Nash']",0.9998608447336328,"{1: ""\n        The response and reference answer are semantically equivalent, both correctly identifying Johnny Nash as the singer of the song 'I Can See Clearly Now'. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
who was the rfc editor until 1998 just provide the family name,'Postel',Postel,"['Post', 'el', '']","[0.9982712404793983, 0.9999996423722521, 0.999984503032491]",0.9994181325954766,Postel,"['Post', 'el']",0.9991350676809932,"{1: ""\n        The response and reference answer are semantically equivalent, both providing the family name 'Postel'. Therefore, the response meets the criteria of the score rubric and receives a score of 1. [RESULT] 1""}",1.0,0.0
what is the number 1 sport in the usa,'American football',Football,"['Football', '']","[0.6774647209594167, 0.9992989451704172]",0.8227938873405151,Football,['Football'],0.6774647209594167,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifies 'American football', while the response only mentions 'Football'. This difference is significant because 'Football' can refer to various sports, including soccer, rugby, and Australian rules football, whereas 'American football' specifically refers to the sport played with an oval ball and a unique set of rules. Therefore, the response does not fully meet the criteria of the score rubric, which requires semantic equivalence between the response and the reference answer. [RESULT] 0""}",0.0,0.0
when was the flight of the bumblebee written,'in 1899–1900',1899-1900,"['189', '9', '-', '190', '0', '']","[0.9625930925354488, 0.9979524899270003, 0.6140121783026246, 0.9999941587791524, 0.9984293849054517, 0.9996644193054424]",0.9154819247630808,1899-1900,"['189', '9', '-', '190', '0']",0.8995159776341559,"{1: '\n        The response and reference answer are semantically equivalent, as they both provide the same information about the time period when the Flight of the Bumblebee was written. The response correctly identifies the years 1899-1900 as the time period when the piece was composed. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
who plays cullen bohannon in hell on wheels,'Anson Adams Mount IV',Anson Mount,"['An', 'son', ' Mount', '']","[0.9999766355250501, 0.9999996423722521, 0.9999278835778529, 0.9988235977439456]",0.9996818165913992,Anson Mount,"['An', 'son', 'Mount']",0.999968053377512,"{0: ""\n        The response provided is correct and matches the reference answer. However, the response is missing the full name of the actor, which is 'Anson Adams Mount IV'. The reference answer includes the full name, so the response does not fully meet the criteria for a score of 1. Therefore, the response should be scored as a 0 according to the score rubric. [RESULT] 0""}",0.0,0.0
when does the new pokemon movie come out,"'July\xa015,\xa02017'",Dec 2023,"['Dec', ' ', '202', '3', '']","[0.09691786693829788, 0.9996949173320633, 0.9530266219251966, 0.9991298148097473, 0.9997511529374614]",0.620837639834155,Dec 2023,"['Dec', '202', '3']",0.4519013091659992,"{0: '\n        The response provided is a date in December 2023, which is not semantically equivalent to the reference answer of July 15, 2017. The instruction asked for the release date of the new Pokemon movie, but the response did not provide the correct date. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
how many oar athletes are in the olympics,'168',550,"['550', '']","[0.9991828924581933, 0.9999300290398373]",0.9995563909414164,550,['550'],0.9991828924581934,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that there are 168 oar athletes in the Olympics, while the response provided is 550. This discrepancy indicates that the response does not accurately address the instruction, which asks for the number of oar athletes in the Olympics. Therefore, the response does not meet the criteria for a score of 1, as it is not semantically equivalent to the reference answer. [RESULT] 0'}",0.0,0.0
where is the honda classic played this year,"'Palm Beach Gardens, Florida'",PGA National Resort & Spa,"['PGA', ' National', ' Resort', ' &', ' Spa', '']","[0.9792357069117177, 0.9986960032895874, 0.882082859594459, 0.8406569441726031, 0.9999977350285647, 0.9436107464197725]",0.9387287217276744,PGA National Resort & Spa,"['PGA', 'National', 'Resort', '&', 'Spa']",0.937755351997401,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifies the location where the Honda Classic was played this year, which is Palm Beach Gardens, Florida. However, the response only mentions the name of the venue, PGA National Resort & Spa, without providing the location information. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
who won the nrl grand final in 2015,'North Queensland Cowboys',North Queensland Cowboys,"['North', ' Queensland', ' Cowboys', '']","[0.998592691059579, 0.9996535786542139, 0.9998116847948291, 0.9998050116343511]",0.9994656123833824,North Queensland Cowboys,"['North', 'Queensland', 'Cowboys']",0.9993525049048392,"{1: '\n        The response and reference answer are semantically equivalent, both indicating that the North Queensland Cowboys won the NRL Grand Final in 2015. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
where was charlie and the choclate factory filmed,'Pinewood Studios in England',Germany,"['Germany', '']","[0.3632498326281471, 0.998763066570084]",0.6023292428288352,Germany,['Germany'],0.3632498326281471,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that 'Charlie and the Chocolate Factory' was filmed at Pinewood Studios in England, while the response only mentions Germany. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not provide the correct location where the movie was filmed. Therefore, the appropriate score for this response is 0. [RESULT] 0""}",0.0,0.0
who owns the rights to the song happy birthday,'Warner/Chappell Music',Warner/Chappell Music,"['War', 'ner', '/', 'Ch', 'app', 'ell', ' Music', '']","[0.9999151301890851, 1.0, 0.9867816369505691, 0.9999982118638471, 0.9999986886995842, 0.9999982118638471, 0.5909612732258079, 0.9891850801219282]",0.9335279641521912,WarnerChappell Music,"['War', 'ner', 'Ch', 'app', 'ell', 'Music']",0.916051745324276,"{'0.9': ""\n        The response and reference answer are semantically equivalent, as both indicate that Warner/Chappell Music owns the rights to the song 'Happy Birthday'. However, the response is missing a forward slash, which is present in the reference answer. This minor discrepancy does not affect the overall meaning or accuracy of the response, but it is still worth noting. Therefore, the response deserves a score of 0.9, as it is almost perfect but not quite there. [RESULT] 0.9""}",1.0,0.0
who sang the song every breath you take,'The Police',Sting,"['St', 'ing', '']","[0.9889686348365623, 0.9999996423722521, 0.9998423109860316]",0.996256783050055,Sting,"['St', 'ing']",0.9944688437321388,"{0: ""\n        The response and reference answer are not semantically equivalent. The reference answer is 'The Police', which is the band that performed the song 'Every Breath You Take'. The response, however, is 'Sting', who is the lead singer of 'The Police'. While it is true that Sting sang the song, the instruction asked for the band, not the singer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
when did the british hand-over sovereignty of hong kong back to china,'1 July 1997',1997,"['199', '7', '']","[0.9817237990745155, 0.9999998807907248, 0.9993569220465576]",0.9936573077052998,1997,"['199', '7']",0.9908197020870816,"{0: ""\n        The response '1997' is not semantically equivalent to the reference answer '1 July 1997'. The reference answer includes the specific date of the handover, while the response only provides the year. Therefore, the response does not fully meet the criteria of the instruction. [RESULT] 0""}",0.0,0.0
the first life forms to appear on earth were,'putative fossilized microorganisms',Bacteria,"['B', 'acteria', '']","[0.7701403891294125, 0.9999802116501775, 0.9320225066823531]",0.8953563168826334,Bacteria,"['B', 'acteria']",0.8775677462862795,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. While bacteria are indeed the first life forms to appear on earth, the reference answer specifically refers to 'putative fossilized microorganisms', which is a more precise term for ancient life forms. Therefore, the response does not fully meet the criteria set out in the score rubric. [RESULT] 0""}",0.0,0.0
who played the robot on lost in space 2018,'Brian Steele',Brian Steele,"['Brian', ' Steele', '']","[0.9844524587414503, 0.9996235596227054, 0.9989145866898045]",0.9943055465931144,Brian Steele,"['Brian', 'Steele']",0.9920090075631638,"{1: '\n        The response and reference answer are semantically equivalent, both indicating that Brian Steele played the robot on Lost in Space 2018. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
who came up with britain's got talent,'Simon Cowell',Simon Cowell,"['Simon', ' Cow', 'ell', '']","[0.9999932051167731, 0.999998927117538, 0.9999998807907248, 0.9996545316494865]",0.9999116251460166,Simon Cowell,"['Simon', 'Cow', 'ell']",0.9999973376706668,"{1: ""\n        The response 'Simon Cowell' is semantically equivalent to the reference answer 'Simon Cowell'. Both answers correctly identify the person who came up with Britain's Got Talent. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
what year did my pet monster come out,'1986',2003,"['200', '3', '']","[0.2771160583806505, 0.13097151763306278, 0.9998502955441295]",0.3310735691582327,2003,"['200', '3']",0.1905106577769501,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that the pet monster came out in 1986, while the response provided is 2003. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not match the reference answer. Therefore, the appropriate score for this response is 0. [RESULT] 0'}",0.0,0.0
